""	"rho"	"Pval"	"SE"	"Tval"	"n"	"FDR"
"GO_ADP_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	-0.0369366057617671	1	0.0196588127611398	-1.87888283033962	2586	1
"GO_ADP_TRANSPORT"	-0.0369366057617671	1	0.0196588127611398	-1.87888283033962	2586	1
"GO_ADRENAL_GLAND_DEVELOPMENT"	0.0637952517197863	1	0.0196321647001018	3.24952712522096	2586	1
"GO_ADRENERGIC_RECEPTOR_ACTIVITY"	-0.0565046790438727	1	0.0196408072270921	-2.87690207385832	2586	1
"GO_ADRENERGIC_RECEPTOR_BINDING"	0.0430312737155026	1	0.0196540149976348	2.18943934461641	2586	1
"GO_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY"	0.0918512304603349	0.0203769768823421	0.0195890772411713	4.6889003156967	2586	1
"GO_ADULT_BEHAVIOR"	0.0448566630816986	1	0.0196524354655602	2.28249893812436	2586	1
"GO_ADULT_FEEDING_BEHAVIOR"	-0.115744814817026	2.9912135182946e-05	0.0195400194433463	-5.92347490505895	2586	0.250573956427538
"GO_ADULT_HEART_DEVELOPMENT"	-0.0165482639476063	1	0.0196695431274402	-0.841314098674742	2586	1
"GO_ADULT_LOCOMOTORY_BEHAVIOR"	0.0671488299380962	1	0.0196278360597723	3.42110203761684	2586	1
"GO_AEROBIC_ELECTRON_TRANSPORT_CHAIN"	0.0652108243324536	1	0.0196303647041296	3.32193646502835	2586	1
"GO_AEROBIC_RESPIRATION"	0.0475686236359333	1	0.0196499673666351	2.42079911627248	2586	1
"GO_AGGREPHAGY"	0.101904350540954	0.00157756335713396	0.0195698271828806	5.20721770246895	2586	1
"GO_AGGRESOME"	0.112921106775332	7.01550966640491e-05	0.0195464124138566	5.77707583286646	2586	0.578218306705093
"GO_AGGRESOME_ASSEMBLY"	0.0911217234949497	0.0242952220662433	0.0195903956959654	4.65134675731516	2586	1
"GO_AGGRESSIVE_BEHAVIOR"	-0.122066017134493	4.09459651664303e-06	0.0195251275694302	-6.25173980044093	2586	0.0354182598689622
"GO_AGING"	0.13554474986886	4.04480206853404e-08	0.0194906862410797	6.95433440322781	2586	0.00036597369116096
"GO_AIM2_INFLAMMASOME_COMPLEX"	0.0635716268846353	1	0.0196324454261682	3.23809008529831	2586	1
"GO_ALANINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	-0.123192486066674	2.83772845165958e-06	0.0195223894186464	-6.31031803663382	2586	0.0246570225164701
"GO_ALANINE_TRANSPORT"	0.00885164000322787	1	0.0196714661940828	0.449973576747952	2586	1
"GO_ALCOHOL_BINDING"	0.0358865210638573	1	0.0196595654327707	1.82539747313223	2586	1
"GO_ALCOHOL_BIOSYNTHETIC_PROCESS"	0.0890067201457191	0.0399766145717975	0.0195941582776667	4.54251307376486	2586	1
"GO_ALCOHOL_CATABOLIC_PROCESS"	-0.023085502253124	1	0.0196669941204652	-1.17381955329419	2586	1
"GO_ALCOHOL_DEHYDROGENASE_ACTIVITY_ZINC_DEPENDENT"	-0.0716727739230566	1	0.0196216438186204	-3.65274054434935	2586	1
"GO_ALCOHOL_DEHYDROGENASE_NAD_P_PLUS_ACTIVITY"	-0.0565590644047327	1	0.0196407466477982	-2.87967995407513	2586	1
"GO_ALCOHOL_DEHYDROGENASE_NADPPLUS_ACTIVITY"	-0.0763580985938262	0.621594918633707	0.0196148029726928	-3.89288124383047	2586	1
"GO_ALCOHOL_METABOLIC_PROCESS"	0.0609693950769296	1	0.0196356393619277	3.1050374247118	2586	1
"GO_ALDEHYDE_BIOSYNTHETIC_PROCESS"	0.0215154330231077	1	0.0196676830815128	1.09394853140235	2586	1
"GO_ALDEHYDE_CATABOLIC_PROCESS"	-0.0247634810935071	1	0.01966620415624	-1.25918966856905	2586	1
"GO_ALDEHYDE_DEHYDROGENASE_NAD_P_PLUS_ACTIVITY"	-0.0549619909529878	1	0.0196425012629041	-2.7981156889009	2586	1
"GO_ALDEHYDE_LYASE_ACTIVITY"	-0.00603686490982678	1	0.019671878415927	-0.306877908768445	2586	1
"GO_ALDITOL_BIOSYNTHETIC_PROCESS"	-0.0271289170770297	1	0.0196649963834848	-1.37955362655511	2586	1
"GO_ALDITOL_CATABOLIC_PROCESS"	0.00814746739568779	1	0.0196715839396888	0.414174446789194	2586	1
"GO_ALDITOL_METABOLIC_PROCESS"	0.0299447791376443	1	0.0196634149589847	1.52286768092445	2586	1
"GO_ALDITOL_NADPPLUS_1_OXIDOREDUCTASE_ACTIVITY"	-0.109358068857804	0.000199013459190576	0.0195542510875336	-5.59254703073354	2586	1
"GO_ALDITOL_PHOSPHATE_METABOLIC_PROCESS"	-0.090625705447615	0.0273551138445598	0.0195912861062581	-4.62581705744506	2586	1
"GO_ALDO_KETO_REDUCTASE_NADP_ACTIVITY"	-0.0940508342366047	0.0119139411223255	0.0195850376541539	-4.80217786135615	2586	1
"GO_ALDOSTERONE_METABOLIC_PROCESS"	-0.0616141950899544	1	0.0196348604319177	-3.13800015557007	2586	1
"GO_ALKALI_METAL_ION_BINDING"	-0.0177855308658734	1	0.0196691252267923	-0.904235987152434	2586	1
"GO_ALKALOID_METABOLIC_PROCESS"	-0.110994389368953	0.000123979294664141	0.0195506827805577	-5.67726409429198	2586	1
"GO_ALPHA_1_3_FUCOSYLTRANSFERASE_ACTIVITY"	-0.0822041617567601	0.18329134694974	0.0196056564051443	-4.19287985355037	2586	1
"GO_ALPHA_2A_ADRENERGIC_RECEPTOR_BINDING"	-0.102812101341314	0.00123790445768501	0.0195679896704726	-5.254096259896	2586	1
"GO_ALPHA_ACTININ_BINDING"	-0.0364497350030364	1	0.0196591644391789	-1.85408363187581	2586	1
"GO_ALPHA_ADRENERGIC_RECEPTOR_ACTIVITY"	-0.11481220666295	3.97535782455407e-05	0.0195421485940591	-5.8751066245527	2586	0.331425581833073
"GO_ALPHA_AMINO_ACID_BIOSYNTHETIC_PROCESS"	0.066679451556008	1	0.0196284553143234	3.39708094642324	2586	1
"GO_ALPHA_AMINO_ACID_CATABOLIC_PROCESS"	0.0353757284933404	1	0.0196599236972271	1.79938279711279	2586	1
"GO_ALPHA_AMINO_ACID_METABOLIC_PROCESS"	0.0419643820581403	1	0.0196549077549069	2.13505871314322	2586	1
"GO_ALPHA_AMYLASE_ACTIVITY_RELEASING_MALTOHEXAOSE"	-0.135353477430573	4.33327607225195e-08	0.0194912006437224	-6.94433759647159	2586	0.000391814822453021
"GO_ALPHA_BETA_T_CELL_ACTIVATION"	0.248958455756567	7.94748410950027e-34	0.0190528400744406	13.0667372834639	2586	8.04444341563617e-30
"GO_ALPHA_BETA_T_CELL_DIFFERENTIATION"	0.231825722198885	6.817109057449e-29	0.019136312742381	12.1144405048034	2586	6.85255802454774e-25
"GO_ALPHA_BETA_T_CELL_PROLIFERATION"	0.091272297169613	0.0234456269454936	0.0195901244289808	4.65909736819174	2586	1
"GO_ALPHA_BETA_T_CELL_RECEPTOR_COMPLEX"	0.0129255816308466	1	0.0196705934886674	0.657101761484385	2586	1
"GO_ALPHA_CATENIN_BINDING"	-0.0779918866935305	0.444819250880365	0.0196123151271803	-3.97667925422241	2586	1
"GO_ALPHA_DNA_POLYMERASE_PRIMASE_COMPLEX"	-0.0222145058394539	1	0.0196673823154026	-1.12951004272981	2586	1
"GO_ALPHA_GLUCOSIDASE_ACTIVITY"	-0.0957501068703887	0.00780560501199631	0.0195818508905875	-4.88973730856123	2586	1
"GO_ALPHA_LINOLENIC_ACID_METABOLIC_PROCESS"	0.0803125635787883	0.274324519748944	0.0196086902226792	4.09576379996557	2586	1
"GO_ALPHA_N_ACETYLGALACTOSAMINIDE_ALPHA_2_6_SIALYLTRANSFERASE_ACTIVITY"	-0.0463468118714452	1	0.0196510972782022	-2.35848467977689	2586	1
"GO_ALPHA_N_ACETYLNEURAMINATE_ALPHA_2_8_SIALYLTRANSFERASE_ACTIVITY"	-0.0142127630966374	1	0.0196702498619229	-0.722551223111307	2586	1
"GO_ALPHA_TUBULIN_BINDING"	0.0655040049622894	1	0.0196299869463308	3.33693573721572	2586	1
"GO_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME"	0.00644153689389837	1	0.0196718287459091	0.327449825692384	2586	1
"GO_ALVEOLAR_LAMELLAR_BODY"	-0.0879096807055137	0.0515468558779488	0.0195960748269039	-4.48608619236443	2586	1
"GO_AMACRINE_CELL_DIFFERENTIATION"	-0.101928705642316	0.00156722645969257	0.0195697780971107	-5.20847528962861	2586	1
"GO_AMEBOIDAL_TYPE_CELL_MIGRATION"	0.200545325692856	7.09641729006447e-21	0.0192725840778207	10.4057310054052	2586	7.00984099912568e-17
"GO_AMELOGENESIS"	0.0281965895932594	1	0.0196644151461461	1.43388905206191	2586	1
"GO_AMIDE_BINDING"	0.0838052918280438	0.129448347125517	0.019603032883808	4.27511866784993	2586	1
"GO_AMIDE_BIOSYNTHETIC_PROCESS"	0.0255411035023029	1	0.0196658192654352	1.29875613914515	2586	1
"GO_AMIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	0.00974440368936642	1	0.0196713028890229	0.495361377146201	2586	1
"GO_AMIDINE_LYASE_ACTIVITY"	0.00632389793681799	1	0.0196718435172315	0.321469512060657	2586	1
"GO_AMINE_BINDING"	-0.0979158629997922	0.00450210104872269	0.0195777058136962	-5.00139617642493	2586	1
"GO_AMINE_BIOSYNTHETIC_PROCESS"	0.10453503947403	0.000773870275975789	0.0195644567144949	5.3431097525229	2586	1
"GO_AMINE_CATABOLIC_PROCESS"	-0.00950885678606845	1	0.0196713474983387	-0.483386142554368	2586	1
"GO_AMINE_METABOLIC_PROCESS"	0.0995822420150169	0.00291890608978751	0.0195744527804614	5.08735764579926	2586	1
"GO_AMINE_TRANSPORT"	0.00392320004878116	1	0.0196720854909298	0.199429798665221	2586	1
"GO_AMINO_ACID_ACTIVATION"	-0.0602400037783767	1	0.019636510565583	-3.06775501569814	2586	1
"GO_AMINO_ACID_BETAINE_BIOSYNTHETIC_PROCESS"	-0.0531215332170814	1	0.0196444607589403	-2.70414820080543	2586	1
"GO_AMINO_ACID_BETAINE_METABOLIC_PROCESS"	-0.0119117660647442	1	0.0196708411860796	-0.605554483006746	2586	1
"GO_AMINO_ACID_BETAINE_TRANSPORT"	0.00752874554769409	1	0.0196716793452559	0.382720021791619	2586	1
"GO_AMINO_ACID_BINDING"	0.0523942979801627	1	0.0196452165844864	2.66702572378549	2586	1
"GO_AMINO_ACID_CATION_SYMPORTER_ACTIVITY"	-0.0623588420483953	1	0.0196339506497946	-3.17607205807292	2586	1
"GO_AMINO_ACID_HOMEOSTASIS"	-0.0370178702213309	1	0.0196587536068864	-1.88302223841717	2586	1
"GO_AMINO_ACID_IMPORT"	0.12910522436958	3.91424850184748e-07	0.0195075979585299	6.61820202795022	2586	0.00347820121874167
"GO_AMINO_ACID_SALVAGE"	-0.0328032687076183	1	0.019661649836388	-1.66838840995474	2586	1
"GO_AMINO_ACID_SODIUM_SYMPORTER_ACTIVITY"	-0.0557081285215006	1	0.019641687797693	-2.83621902024346	2586	1
"GO_AMINO_ACID_TRANSMEMBRANE_TRANSPORT"	0.0998479792696605	0.00272179844765285	0.0195739288941005	5.10106988790351	2586	1
"GO_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	0.0806515888361755	0.255524451165991	0.0196081517098001	4.11316630092505	2586	1
"GO_AMINO_ACID_TRANSPORT"	0.0678859646028231	1	0.0196268547447377	3.45883054038623	2586	1
"GO_AMINO_SUGAR_BIOSYNTHETIC_PROCESS"	-0.00329524678514474	1	0.0196721300768448	-0.167508387361845	2586	1
"GO_AMINO_SUGAR_CATABOLIC_PROCESS"	-0.0108076009886498	1	0.0196710879502342	-0.549415518653158	2586	1
"GO_AMINO_SUGAR_METABOLIC_PROCESS"	-0.0261314882451557	1	0.0196655190976114	-1.32879727788776	2586	1
"GO_AMINOACYL_TRNA_EDITING_ACTIVITY"	-0.050014989298055	1	0.0196476164355008	-2.5456008601473	2586	1
"GO_AMINOACYL_TRNA_METABOLISM_INVOLVED_IN_TRANSLATIONAL_FIDELITY"	-0.050014989298055	1	0.0196476164355008	-2.5456008601473	2586	1
"GO_AMINOACYL_TRNA_SYNTHETASE_MULTIENZYME_COMPLEX"	-0.0723398139123948	1	0.0196206964807115	-3.68691366198493	2586	1
"GO_AMINOACYLASE_ACTIVITY"	-0.0800660097842526	0.288825473406781	0.0196090804185104	-4.08310884934066	2586	1
"GO_AMINOGLYCAN_BIOSYNTHETIC_PROCESS"	-0.0153932099581135	1	0.0196699060687921	-0.782576688687704	2586	1
"GO_AMINOGLYCAN_CATABOLIC_PROCESS"	-0.0294919887655121	1	0.0196636797894813	-1.49982043448898	2586	1
"GO_AMINOGLYCAN_METABOLIC_PROCESS"	0.000664737296396156	1	0.0196722325377739	0.0337906384097357	2586	1
"GO_AMINOGLYCOSIDE_ANTIBIOTIC_METABOLIC_PROCESS"	-0.110302691740732	0.000151480338098033	0.0195521977040917	-5.64144723831477	2586	1
"GO_AMINOPEPTIDASE_ACTIVITY"	-0.0561376005089648	1	0.0196412145830556	-2.85815321000537	2586	1
"GO_AMMONIA_LYASE_ACTIVITY"	-0.0822222516589211	0.18260372942466	0.0196056270486471	-4.19380882105452	2586	1
"GO_AMMONIUM_ION_BINDING"	0.0567912461628246	1	0.0196404873653147	2.89153955838787	2586	1
"GO_AMMONIUM_ION_METABOLIC_PROCESS"	0.069746783590536	1	0.0196243296327971	3.55409763775941	2586	1
"GO_AMMONIUM_TRANSMEMBRANE_TRANSPORT"	-0.126100609286571	1.08441907310447e-06	0.0195152024206163	-6.46166032863464	2586	0.00953421249073451
"GO_AMMONIUM_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	-0.139774258437844	8.54693804822816e-09	0.0194791223145396	-7.17559324187383	2586	7.80079035661784e-05
"GO_AMMONIUM_TRANSPORT"	-0.0167346432755799	1	0.0196694821031281	-0.850792267322511	2586	1
"GO_AMP_ACTIVATED_PROTEIN_KINASE_ACTIVITY"	-0.0389680853773087	1	0.0196572949488648	-1.98237272619034	2586	1
"GO_AMP_BINDING"	0.0389098056091655	1	0.0196573396259925	1.97940343655231	2586	1
"GO_AMP_BIOSYNTHETIC_PROCESS"	0.0272913400028727	1	0.0196649094088722	1.38781925893641	2586	1
"GO_AMP_METABOLIC_PROCESS"	0.0128814818863644	1	0.0196706046839374	0.654859476530639	2586	1
"GO_AMPA_GLUTAMATE_RECEPTOR_CLUSTERING"	-0.0579701043199494	1	0.0196391544665213	-2.95176171758161	2586	1
"GO_AMPA_GLUTAMATE_RECEPTOR_COMPLEX"	-0.0817754334896015	0.20117243350389	0.0196063502467712	-4.17086466682234	2586	1
"GO_AMYLASE_ACTIVITY"	-0.138393050657154	1.42619643682205e-08	0.0194829385105761	-7.10329453547413	2586	0.000129684042000229
"GO_AMYLOID_BETA_BINDING"	0.0171642240101278	1	0.019669338846035	0.872638584574885	2586	1
"GO_AMYLOID_BETA_CLEARANCE"	0.110513721746686	0.000142582482748242	0.0195517365324437	5.6523737195058	2586	1
"GO_AMYLOID_BETA_CLEARANCE_BY_CELLULAR_CATABOLIC_PROCESS"	-0.053829735665809	1	0.0196437146727597	-2.74030327575749	2586	1
"GO_AMYLOID_BETA_CLEARANCE_BY_TRANSCYTOSIS"	0.0384182382297899	1	0.0196577137957649	1.95435942495341	2586	1
"GO_AMYLOID_BETA_FORMATION"	0.100125275537645	0.00253195710808058	0.0195733807162167	5.11537975934275	2586	1
"GO_AMYLOID_BETA_METABOLIC_PROCESS"	0.087456133709275	0.0571648160160973	0.0195968601835708	4.46276254920647	2586	1
"GO_AMYLOID_FIBRIL_FORMATION"	0.0273062499168495	1	0.0196649013988404	1.38857802350637	2586	1
"GO_AMYLOID_PRECURSOR_PROTEIN_BIOSYNTHETIC_PROCESS"	0.117230080306805	1.89463531086586e-05	0.0195365925246292	6.00053874077666	2586	0.16011128416885
"GO_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS"	0.101110057049452	0.00195122377084651	0.0195714215219113	5.1662091553367	2586	1
"GO_AMYLOID_PRECURSOR_PROTEIN_METABOLIC_PROCESS"	0.11959855420046	9.02110057763327e-06	0.0195310361278263	6.12351302909455	2586	0.0771484521399198
"GO_ANAGEN"	-0.0740801416723198	0.972653913464314	0.0196181833087334	-3.77609590584984	2586	1
"GO_ANAPHASE_PROMOTING_COMPLEX"	0.0346145205889972	1	0.0196604480586145	1.76061707677259	2586	1
"GO_ANAPHASE_PROMOTING_COMPLEX_BINDING"	-0.0170719482461762	1	0.0196693699245488	-0.867945862610941	2586	1
"GO_ANAPHASE_PROMOTING_COMPLEX_DEPENDENT_CATABOLIC_PROCESS"	0.10786724098712	0.000304823254345743	0.0195574554279958	5.51540262404034	2586	1
"GO_ANATOMICAL_STRUCTURE_ARRANGEMENT"	-0.00444680038589875	1	0.019672042383417	-0.226046706245777	2586	1
"GO_ANATOMICAL_STRUCTURE_FORMATION_INVOLVED_IN_MORPHOGENESIS"	0.208261703718462	9.7779092441544e-23	0.0192408864555686	10.8239141787663	2586	9.71533062499181e-19
"GO_ANATOMICAL_STRUCTURE_HOMEOSTASIS"	0.134683190825706	5.51772479927364e-08	0.0194929974537675	6.90931146659923	2586	0.000498250549374409
"GO_ANATOMICAL_STRUCTURE_MATURATION"	0.00767078456372817	1	0.0196716581091878	0.389940925221015	2586	1
"GO_ANATOMICAL_STRUCTURE_REGRESSION"	-0.0567888805156653	1	0.0196404900124585	-2.89141872120516	2586	1
"GO_ANCHORED_COMPONENT_OF_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE"	0.0177749607710536	1	0.0196691289245551	0.90369842199078	2586	1
"GO_ANCHORED_COMPONENT_OF_MEMBRANE"	-0.0351871986749252	1	0.0196600546307516	-1.78978132745809	2586	1
"GO_ANCHORED_COMPONENT_OF_PLASMA_MEMBRANE"	-0.0145169410521217	1	0.0196701638957768	-0.738018306763496	2586	1
"GO_ANCHORED_COMPONENT_OF_POSTSYNAPTIC_MEMBRANE"	-0.118947563644604	1.10707800892039e-05	0.019532574573443	-6.08970226619938	2586	0.0943009047998388
"GO_ANCHORED_COMPONENT_OF_PRESYNAPTIC_MEMBRANE"	-0.101308535239828	0.00185105848132894	0.0195710243095793	-5.17645543929148	2586	1
"GO_ANCHORED_COMPONENT_OF_SYNAPTIC_MEMBRANE"	-0.115722152849802	3.01167204551234e-05	0.0195400713877249	-5.92229938947399	2586	0.252227533811658
"GO_ANCHORED_COMPONENT_OF_SYNAPTIC_VESICLE_MEMBRANE"	-0.0145846642147239	1	0.0196701445081832	-0.741461975973607	2586	1
"GO_ANCHORING_JUNCTION"	0.200795864548588	6.19228778162686e-21	0.0192715745047793	10.4192765619016	2586	6.1185995570255e-17
"GO_ANDROGEN_BIOSYNTHETIC_PROCESS"	-0.097084947251669	0.00557043266651437	0.0195793071824178	-4.9585486527762	2586	1
"GO_ANDROGEN_CATABOLIC_PROCESS"	-0.110275265396139	0.00015266298408053	0.0195522575743716	-5.64002724374317	2586	1
"GO_ANDROGEN_METABOLIC_PROCESS"	-0.0872821829605289	0.0594844023377388	0.0195971603085379	-4.45381787903745	2586	1
"GO_ANDROGEN_RECEPTOR_BINDING"	-0.0376160862302787	1	0.0196583141453541	-1.91349502058744	2586	1
"GO_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY"	0.0517154514197552	1	0.0196459126914887	2.63237713777279	2586	1
"GO_ANDROSTERONE_DEHYDROGENASE_ACTIVITY"	-0.106850379074031	0.000406461537098408	0.0195596155129345	-5.46280569796332	2586	1
"GO_ANGIOGENESIS_INVOLVED_IN_WOUND_HEALING"	0.0383798579080977	1	0.0196577428094726	1.95240411272465	2586	1
"GO_ANGIOTENSIN_ACTIVATED_SIGNALING_PATHWAY"	0.0423303771896551	1	0.0196546040262821	2.15371305028842	2586	1
"GO_ANGIOTENSIN_RECEPTOR_BINDING"	-0.0343112775773716	1	0.0196606537681469	-1.74517480354397	2586	1
"GO_ANIMAL_ORGAN_FORMATION"	0.0664006973131768	1	0.0196288210119065	3.38281638377054	2586	1
"GO_ANIMAL_ORGAN_MATURATION"	0.0930063302898912	0.0154040256548089	0.0195869679155062	4.74837814056264	2586	1
"GO_ANIMAL_ORGAN_MORPHOGENESIS"	0.138100681438551	1.5882704058699e-08	0.019483741354315	7.0879960335732	2586	0.00014429436637328
"GO_ANIMAL_ORGAN_REGENERATION"	0.0848935284869875	0.101907264149033	0.0196012206689003	4.33103274132724	2586	1
"GO_ANION_CATION_SYMPORTER_ACTIVITY"	-0.111109577731137	0.000119854738650264	0.0195504295691327	-5.68322948292467	2586	0.977295538954249
"GO_ANION_CHANNEL_ACTIVITY"	0.010875237710044	1	0.0196710735241666	0.552854306435457	2586	1
"GO_ANION_HOMEOSTASIS"	0.049398341820357	1	0.0196482201651952	2.51413824789387	2586	1
"GO_ANION_SODIUM_SYMPORTER_ACTIVITY"	-0.121493378409919	4.92765273788997e-06	0.019526509715188	-6.22197106303229	2586	0.0425325325886068
"GO_ANION_TRANSMEMBRANE_TRANSPORT"	0.11684432937727	2.13491021846342e-05	0.0195374868172654	5.98051993432511	2586	0.180036978723021
"GO_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	0.0299323495620602	1	0.0196634222827723	1.52223499712382	2586	1
"GO_ANION_TRANSPORT"	0.106128127508034	0.000497552100669927	0.019561137197228	5.42545795972811	2586	1
"GO_ANKYRIN_BINDING"	-0.0284139128241845	1	0.0196642940860652	-1.44494954661605	2586	1
"GO_ANKYRIN_REPEAT_BINDING"	-0.0625823553275385	1	0.019633675428624	-3.18750075883904	2586	1
"GO_ANNEALING_ACTIVITY"	0.00801266196982375	1	0.019671605368108	0.407321203322533	2586	1
"GO_ANNEALING_HELICASE_ACTIVITY"	-0.0460403233798523	1	0.0196513760913701	-2.3428549311654	2586	1
"GO_ANNULATE_LAMELLAE"	-0.0472484370952153	1	0.0196502663189483	-2.4044680274717	2586	1
"GO_ANOIKIS"	0.0826311335400386	0.167038521309686	0.019604961775702	4.21480717409252	2586	1
"GO_ANTERIOR_COMMISSURE_MORPHOGENESIS"	-0.106378536880395	0.000463689284903556	0.0195606108014788	-5.43840567966073	2586	1
"GO_ANTERIOR_HEAD_DEVELOPMENT"	-0.115133064731309	3.60451005859738e-05	0.0195414180427062	-5.89174564914862	2586	0.300904499691709
"GO_ANTERIOR_POSTERIOR_AXIS_SPECIFICATION"	0.0165797249501444	1	0.01966953287444	0.842914016107079	2586	1
"GO_ANTERIOR_POSTERIOR_AXON_GUIDANCE"	-0.108332357238464	0.000266994079854486	0.019556460497851	-5.53946647198084	2586	1
"GO_ANTERIOR_POSTERIOR_PATTERN_SPECIFICATION"	-0.0453412627628274	1	0.0196520050920361	-2.30720796938944	2586	1
"GO_ANTEROGRADE_AXONAL_PROTEIN_TRANSPORT"	0.0669170956968714	1	0.019628142333896	3.40924243153218	2586	1
"GO_ANTEROGRADE_AXONAL_TRANSPORT"	0.042081769851632	1	0.019654810626038	2.14104173539498	2586	1
"GO_ANTEROGRADE_DENDRITIC_TRANSPORT"	-0.0534717767769603	1	0.0196440930183619	-2.72202828234313	2586	1
"GO_ANTIBACTERIAL_HUMORAL_RESPONSE"	-0.0471896105487484	1	0.0196503210241726	-2.40146766511848	2586	1
"GO_ANTIBIOTIC_BIOSYNTHETIC_PROCESS"	0.0568026157296477	1	0.0196404746413001	2.89212031618639	2586	1
"GO_ANTIBIOTIC_CATABOLIC_PROCESS"	0.0183577401931106	1	0.019668921767709	0.933337394388795	2586	1
"GO_ANTIBIOTIC_METABOLIC_PROCESS"	0.0408515451096534	1	0.0196558150360125	2.07834399310367	2586	1
"GO_ANTIFUNGAL_HUMORAL_RESPONSE"	-0.0952468604717926	0.00885095092706512	0.0195828006647935	-4.86380176677332	2586	1
"GO_ANTIFUNGAL_INNATE_IMMUNE_RESPONSE"	-0.0928920253627906	0.0158342337003957	0.0195871778329142	-4.74249155009434	2586	1
"GO_ANTIGEN_BINDING"	0.144461021416261	1.44269254263561e-09	0.0194658847931039	7.42124095316944	2586	1.32915263953019e-05
"GO_ANTIGEN_PROCESSING_AND_PRESENTATION"	0.129795303780894	3.08464278068792e-07	0.0195058257067002	6.65418146007067	2586	0.00274564053909032
"GO_ANTIGEN_PROCESSING_AND_PRESENTATION_ENDOGENOUS_LIPID_ANTIGEN_VIA_MHC_CLASS_IB"	-0.129522098660235	3.38940889133478e-07	0.0195065284971151	-6.63993589015033	2586	0.00301420132706402
"GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_ANTIGEN"	0.0116390680260709	1	0.0196709043606319	0.591689523404149	2586	1
"GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_PEPTIDE_ANTIGEN"	0.0154878877635772	1	0.0196698773069671	0.787391172902302	2586	1
"GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I"	0.100653249796989	0.00220418363078624	0.0195723327355092	5.14262919791767	2586	1
"GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I_TAP_INDEPENDENT"	-0.0185448009335861	1	0.0196688538572581	-0.942851122295709	2586	1
"GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_LIPID_ANTIGEN_VIA_MHC_CLASS_IB"	-0.0883034767531563	0.0470383089072322	0.0195953896137601	-4.50633942440975	2586	1
"GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN"	0.128498908076732	4.81992017176339e-07	0.0195091471622045	6.58659791780525	2586	0.00427623317638848
"GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I"	0.0986458398004151	0.00372826606505939	0.0195762876074593	5.03904733003755	2586	1
"GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_IB"	-0.0271237147275236	1	0.0196649991606642	-1.37928888305162	2586	1
"GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II"	0.113246694209724	6.37058079631607e-05	0.0195456834316184	5.79394906327647	2586	0.52646479700756
"GO_ANTIGEN_PROCESSING_AND_PRESENTATION_VIA_MHC_CLASS_IB"	-0.0290514347057583	1	0.0196639335869124	-1.47739690928848	2586	1
"GO_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY"	0.174004511182858	4.81438206561216e-15	0.0193721340643574	8.98220663788442	2586	4.64106431125012e-11
"GO_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE"	0.0268204105060375	1	0.019665160152701	1.36385416125654	2586	1
"GO_ANTIMICROBIAL_HUMORAL_RESPONSE"	0.0366751983662661	1	0.0196590021626548	1.86556764493043	2586	1
"GO_ANTIOXIDANT_ACTIVITY"	0.124638782268214	1.76224036149264e-06	0.0195188364007866	6.38556416524864	2586	0.0153896450769152
"GO_ANTIPORTER_ACTIVITY"	0.00221134570294443	1	0.0196721887849478	0.112409743883529	2586	1
"GO_ANTRAL_OVARIAN_FOLLICLE_GROWTH"	-0.120008655343207	7.91984364086227e-06	0.0195300625876102	-6.14481673086597	2586	0.067857220314908
"GO_AORTA_DEVELOPMENT"	-0.0601109490633633	1	0.0196366636161335	-3.06115897478511	2586	1
"GO_AORTA_MORPHOGENESIS"	-0.0110688852020804	1	0.0196710317238089	-0.562699778918213	2586	1
