""	"T_statistic"	"CI_low"	"CI_high"	"mean_No"	"mean_Yes"	"p.value"	"FDR"
"GO_ADA2_GCN5_ADA3_TRANSCRIPTION_ACTIVATOR_COMPLEX"	-5.8661911758276	-0.00617384716556129	-0.00308105014531096	0.0679104585979242	0.0725379072533604	4.69799457209672e-09	4.1581949957628e-05
"GO_ADAPTATION_OF_SIGNALING_PATHWAY"	-5.10395176867168	-0.00601346736338431	-0.00267594291724106	0.0202608553108262	0.0246055604511389	3.43468629741756e-07	0.00287826711723592
"GO_ADAPTIVE_IMMUNE_RESPONSE"	15.7298393755001	0.00255285574070391	0.0032797680369808	0.057098294448199	0.0541819825593566	1.38723922829631e-54	1.41567763247638e-50
"GO_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS"	6.37242138187106	0.000967836072625885	0.00182791722225834	0.0544423815228496	0.0530445048754075	2.01435523583604e-10	1.83044460280421e-06
"GO_ADAPTIVE_THERMOGENESIS"	-0.698982403598912	-0.000731561927277191	0.000346998306817808	0.105481138634027	0.105673420444257	0.484592204815073	1
"GO_ADENOHYPOPHYSIS_DEVELOPMENT"	1.82613209423503	-6.69030313199062e-05	0.00188814507547275	0.225112501828897	0.224201880806821	0.0678722497176878	1
"GO_ADENOSINE_DEAMINASE_ACTIVITY"	-0.243139350818815	-0.00266747740024203	0.00207881271989484	-0.144757501422137	-0.144463169081964	0.80790631418562	1
"GO_ADENOSINE_METABOLIC_PROCESS"	-5.262427417737	-0.0107646897873421	-0.00492132601859629	-0.0863814532286041	-0.0785384453256349	1.47140345430916e-07	0.0012498100940902
"GO_ADENOSINE_RECEPTOR_BINDING"	0.962437870610855	-0.000610476665283836	0.00178801402244091	0.0342725559336983	0.0336837872551197	0.335868632547442	1
"GO_ADENOSINE_RECEPTOR_SIGNALING_PATHWAY"	0.69556989539258	-0.001247618371699	0.00261981716313073	0.00629600008322985	0.00560990068751399	0.48672858171735	1
"GO_ADENOSINE_TO_INOSINE_EDITING"	-0.051698124270871	-0.00199299997075655	0.00189058450995745	-0.00873206854960498	-0.00868086081920543	0.958771076772726	1
"GO_ADENYL_NUCLEOTIDE_BINDING"	-4.4923288472136	-0.00156191656533662	-0.000612901446704453	0.0511716430133561	0.0522590520193767	7.15580421331323e-06	0.0567526832157872
"GO_ADENYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY"	-0.708020724228326	-0.0039285326911176	0.00184377026499222	0.141120283671447	0.142162664884509	0.478960771255457	1
"GO_ADENYLATE_CYCLASE_ACTIVATING_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_HEART_PROCESS"	2.16017085371962	0.000382526839099842	0.00788996394137303	0.193623760410848	0.189487515020611	0.0308024349471056	1
"GO_ADENYLATE_CYCLASE_ACTIVATING_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY"	-2.21387112577638	-0.00885786209034882	-0.000537920590559921	0.0631100534773686	0.067807944817823	0.0268767931777302	1
"GO_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY"	-2.79545868910435	-0.00209643462481388	-0.000368118235181474	0.0119957787790714	0.013228055209069	0.00519955319272387	1
"GO_ADENYLATE_CYCLASE_ACTIVATOR_ACTIVITY"	3.46859178042083	0.00443254252989985	0.0159552925872709	0.278301406396033	0.268107488837448	0.000526974671610139	1
"GO_ADENYLATE_CYCLASE_ACTIVITY"	-0.769068315696886	-0.00286475777347225	0.00125036529011654	-0.0292600618159518	-0.028452865574274	0.441884034022763	1
"GO_ADENYLATE_CYCLASE_BINDING"	4.01669036147159	0.00248792669216278	0.00723169652824171	0.217224550827999	0.212364739217796	5.97985833056568e-05	0.449326554958706
"GO_ADENYLATE_CYCLASE_INHIBITING_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY"	10.8037152840345	0.00950403004630859	0.0137177514536367	0.181366598920728	0.169755708170755	6.14117029927603e-27	6.17924555513154e-23
"GO_ADENYLATE_CYCLASE_INHIBITING_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY"	-8.05092387604691	-0.0162204680857312	-0.00986798674140432	0.100048827944362	0.11309305535793	9.93051375262809e-16	9.59486238778926e-12
"GO_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_ACETYLCHOLINE_RECEPTOR_SIGNALING_PATHWAY"	1.99701755181629	1.3259498059553e-05	0.00142902974567659	0.0339950155533023	0.0332738709314343	0.0458614651247036	1
"GO_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY"	2.17500776031118	0.000101464202260809	0.00195418667850384	0.20375494283146	0.202727117391078	0.0296622893783134	1
"GO_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY"	2.52846709869924	0.000179606834487661	0.00141914428463407	0.0546348351496847	0.0538354595901238	0.0114817255853235	1
"GO_ADENYLATE_KINASE_ACTIVITY"	-0.222104461825804	-0.0011712846132198	0.000932889064418289	0.189954584448258	0.190073782222658	0.824240556463974	1
"GO_ADENYLYLTRANSFERASE_ACTIVITY"	3.43885332407365	0.000893076333442662	0.00326149338174765	-0.0576915510145155	-0.0597688358721106	0.000588615449722781	1
"GO_ADHERENS_JUNCTION"	-8.03911996741939	-0.00298740082953384	-0.00181605125875653	0.0143752176386203	0.0167769436827655	1.09412654836516e-15	1.0564885951014e-11
"GO_ADHERENS_JUNCTION_ASSEMBLY"	-0.738808073986506	-0.00301498807323811	0.00136449476959091	-0.0223570801599414	-0.0215318335081178	0.460054091971929	1
"GO_ADHERENS_JUNCTION_MAINTENANCE"	-0.157257094512077	-0.00110315272224836	0.000939308948696312	-0.231950928090154	-0.231869006203378	0.87504743462073	1
"GO_ADHERENS_JUNCTION_ORGANIZATION"	3.26072310481949	0.000608905840037945	0.0024448893487626	-0.0510735487516476	-0.0526004463460479	0.0011179908948133	1
"GO_ADHESION_OF_SYMBIONT_TO_HOST"	6.84295626794728	0.0040159024520398	0.00724075820790182	0.0430724030713749	0.0374440727414041	8.60927038422565e-12	8.01695258179092e-08
"GO_ADHESION_OF_SYMBIONT_TO_HOST_CELL"	6.75332096022165	0.00484776589254948	0.00881343269062645	0.0355905284769832	0.0287599291853953	1.59579958400249e-11	1.48026369412071e-07
"GO_ADIPONECTIN_ACTIVATED_SIGNALING_PATHWAY"	-0.985433180410501	-0.00327647248291094	0.00108438207609232	0.112295186480148	0.113391231683558	0.324453165310347	1
"GO_ADIPOSE_TISSUE_DEVELOPMENT"	0.472794045497664	-0.000820733842706048	0.00134243095469691	0.0232930295784438	0.0230321810224484	0.63637878500306	1
"GO_ADP_BINDING"	2.80590355625704	0.000868475660189299	0.00489551257708099	-0.00224394777399747	-0.00512594189263262	0.00503365435238022	1
"GO_ADP_BIOSYNTHETIC_PROCESS"	-1.26400936078418	-0.0028121124905197	0.00060733667826483	0.266130633861639	0.267233021767766	0.206279299551978	1
"GO_ADP_METABOLIC_PROCESS"	2.44435604559129	0.000262272927091506	0.00238672320839591	0.0674321974901962	0.0661076994224525	0.0145377272813916	1
"GO_ADP_RIBOSE_DIPHOSPHATASE_ACTIVITY"	-0.258943211196881	-0.00373819528102279	0.00286587766778366	0.0326508818171822	0.0330870406238018	0.795688552338016	1
"GO_ADP_RIBOSYLATION_FACTOR_BINDING"	-1.3081743572266	-0.00660596223684583	0.00131815621232255	-0.160444526102322	-0.157800623090061	0.190867359145645	1
"GO_ADP_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	-2.37310501306013	-0.0085822693026166	-0.000817367281035567	0.0802942562419761	0.0849940745338021	0.0176727785978157	1
"GO_ADP_TRANSPORT"	-2.37310501306013	-0.0085822693026166	-0.000817367281035567	0.0802942562419761	0.0849940745338021	0.0176727785978157	1
"GO_ADRENAL_GLAND_DEVELOPMENT"	5.38363197405548	0.00362686196633661	0.00778086550079073	-0.0629684220748478	-0.0686722858084115	7.60067182372738e-08	0.000651225561856962
"GO_ADRENERGIC_RECEPTOR_ACTIVITY"	-1.47891914694735	-0.00208038964425264	0.000291194746039809	0.133829954419361	0.134724551868467	0.13920822349883	1
"GO_ADRENERGIC_RECEPTOR_BINDING"	-5.6865446043323	-0.00902661662612648	-0.00439846276897487	-0.0214873328671227	-0.014774793169572	1.36008217041318e-08	0.000119184000593307
"GO_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY"	2.61650407124907	0.000440547030823699	0.00307307843132836	0.138751448486509	0.136994635755433	0.00890676708053822	1
"GO_ADULT_BEHAVIOR"	-0.542120186198419	-0.00080662393614351	0.000457146023422222	0.0365432031824634	0.0367179421388241	0.587757721559953	1
"GO_ADULT_FEEDING_BEHAVIOR"	2.16767436087982	9.6336062527928e-05	0.0019176938470408	0.155340998496523	0.154333983541739	0.0302171570704562	1
"GO_ADULT_HEART_DEVELOPMENT"	-0.720888769167186	-0.00237721022912679	0.00109893309522771	-0.0910614446720727	-0.0904223061051231	0.471007707452937	1
"GO_ADULT_LOCOMOTORY_BEHAVIOR"	-1.96985374840834	-0.00193357240396421	-4.65685295303911e-06	0.0662795943678659	0.0672487089963245	0.0489043835637842	1
"GO_AEROBIC_ELECTRON_TRANSPORT_CHAIN"	-0.342222165710412	-0.00286238841314721	0.00201154318843264	0.321324467455907	0.321749890068264	0.732195868535063	1
"GO_AEROBIC_RESPIRATION"	-4.76462475547127	-0.00542881863436514	-0.00226381493567582	0.154096593669365	0.157942910454386	1.93259760866071e-06	0.0157680638890627
"GO_AGGREPHAGY"	1.19006403255964	-0.000950812341926359	0.00388860805495413	0.103453925866842	0.101985028010328	0.234071738464075	1
"GO_AGGRESOME"	1.99453161122765	2.6851377293984e-05	0.00310931451155032	0.0459697467324871	0.044401663788065	0.0461412594146553	1
"GO_AGGRESOME_ASSEMBLY"	0.19457465477239	-0.00332915991215682	0.00406284276269006	0.053820898618834	0.0534540571935674	0.845732857725612	1
"GO_AGGRESSIVE_BEHAVIOR"	-0.247515966187125	-0.000937581589099701	0.000727359564406693	-0.153143431147836	-0.15303832013549	0.804516263750904	1
"GO_AGING"	-1.28814084941069	-0.00115624791980976	0.000239254754160486	0.0691268302732891	0.0695853268561138	0.197742200429536	1
"GO_AIM2_INFLAMMASOME_COMPLEX"	1.24480369651212	-0.00214026086246299	0.00958653686594728	0.159196996368052	0.15547385836631	0.213255566744591	1
"GO_ALANINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	-0.232145437000017	-0.00168735638917607	0.00133003994361701	0.0900300100202771	0.0902086682430566	0.816433315242857	1
"GO_ALANINE_TRANSPORT"	-0.268363074908009	-0.00289137804944283	0.00219508018632388	0.0890657182436095	0.089413867175169	0.788429871731164	1
"GO_ALCOHOL_BINDING"	2.66122773297064	0.00029335587530541	0.00193453902742615	0.0453315610696722	0.0442176136183064	0.00780841962763766	1
"GO_ALCOHOL_BIOSYNTHETIC_PROCESS"	-2.57655784414943	-0.00139185245773267	-0.000189044612302495	0.0694527101450331	0.0702431586800507	0.0100017805530719	1
"GO_ALCOHOL_CATABOLIC_PROCESS"	-2.09793344143416	-0.00162914779410316	-5.52206675521796e-05	-0.00151014649059581	-0.000667962259768137	0.0359544192619046	1
"GO_ALCOHOL_DEHYDROGENASE_ACTIVITY_ZINC_DEPENDENT"	1.21661284616277	-0.0010742703491021	0.00458863175299126	0.260068683191101	0.258311502489156	0.223804498847176	1
"GO_ALCOHOL_DEHYDROGENASE_NAD_P_PLUS_ACTIVITY"	-2.74837386631312	-0.00582400645265342	-0.000974630397628288	0.15976245486378	0.163161773288921	0.00600791698693761	1
"GO_ALCOHOL_DEHYDROGENASE_NADPPLUS_ACTIVITY"	-3.54812179661899	-0.00368529583632986	-0.00106223433358811	0.103703563411799	0.106077328496758	0.000391076068653518	1
"GO_ALCOHOL_METABOLIC_PROCESS"	-4.99031202107808	-0.00150823438427921	-0.000657481408206717	0.0339812080359174	0.0350640659321604	6.1864225539854e-07	0.00514277306912806
"GO_ALDEHYDE_BIOSYNTHETIC_PROCESS"	-1.04116902798254	-0.0029810119946282	0.000912926520802062	0.0830035811605836	0.0840376238974967	0.297841996483701	1
"GO_ALDEHYDE_CATABOLIC_PROCESS"	-3.72499519532333	-0.00557907982413725	-0.00173164330440509	0.0908029805461876	0.0944583421104588	0.000197135391769653	1
"GO_ALDEHYDE_DEHYDROGENASE_NAD_P_PLUS_ACTIVITY"	1.44142033371074	-0.000284936756898687	0.00186774331344693	0.0763991458335846	0.0756077425553105	0.149522077891796	1
"GO_ALDEHYDE_LYASE_ACTIVITY"	-0.776125839994418	-0.00389807034209	0.00168691096604425	-0.0414871144016856	-0.0403815347136627	0.43770462047139	1
"GO_ALDITOL_BIOSYNTHETIC_PROCESS"	-1.62972835700588	-0.00524383408795595	0.000482938500534781	-0.0595871143789042	-0.0572066665851936	0.103211889665852	1
"GO_ALDITOL_CATABOLIC_PROCESS"	1.0811732451421	-0.00123688078607579	0.0042788675066732	0.141019568884513	0.139498575524214	0.279666835619106	1
"GO_ALDITOL_METABOLIC_PROCESS"	-1.10746457325504	-0.00206271923941847	0.000573467057855086	0.0594643109155948	0.0602089370063765	0.268138522365408	1
"GO_ALDITOL_NADPPLUS_1_OXIDOREDUCTASE_ACTIVITY"	-4.0286577261702	-0.00418132544170111	-0.00144401066034296	0.121110557244482	0.123923225295504	5.6796655276137e-05	0.427565220918759
"GO_ALDITOL_PHOSPHATE_METABOLIC_PROCESS"	2.33079028344851	0.000197932095393224	0.00229283615267321	0.199215788392062	0.197970404268029	0.0197967494164531	1
"GO_ALDO_KETO_REDUCTASE_NADP_ACTIVITY"	-3.61057656555813	-0.0028724414065163	-0.000850864558914783	0.13192815337528	0.133789806357996	0.00030807916953658	1
"GO_ALDOSTERONE_METABOLIC_PROCESS"	1.70636090887819	-0.000191371426354665	0.00276241566699619	0.0977556590371107	0.09647013691679	0.0879955012112246	1
"GO_ALKALI_METAL_ION_BINDING"	3.34358619454412	0.00150479483211258	0.00577021288766072	0.114656283418748	0.111018779558861	0.000832384503226748	1
"GO_ALKALOID_METABOLIC_PROCESS"	0.654909508963153	-0.000568038825729796	0.00113800106301843	-0.0273274749429299	-0.0276124560615742	0.512547881453595	1
"GO_ALPHA_1_3_FUCOSYLTRANSFERASE_ACTIVITY"	-2.78527630235232	-0.00445724207713345	-0.000774799178772531	-0.0748683354629216	-0.0722523148349686	0.00536449953648318	1
"GO_ALPHA_2A_ADRENERGIC_RECEPTOR_BINDING"	-0.683349776335905	-0.00116781794281119	0.000564093625858448	-0.0933229701569169	-0.0930211079984406	0.494410545574323	1
"GO_ALPHA_ACTININ_BINDING"	4.32524361253698	0.00114295703734063	0.00303788296036544	0.110331606801263	0.10824118680241	1.54933983001408e-05	0.121111894512201
"GO_ALPHA_ADRENERGIC_RECEPTOR_ACTIVITY"	2.06723678005029	4.78171054196054e-05	0.00180086080126559	0.157892769564329	0.156968430610986	0.0387477988922572	1
"GO_ALPHA_AMINO_ACID_BIOSYNTHETIC_PROCESS"	-0.942265641233799	-0.00126096828210528	0.000442285801410895	0.0926588463722099	0.0930681876125571	0.346095278746648	1
"GO_ALPHA_AMINO_ACID_CATABOLIC_PROCESS"	-3.82410348540259	-0.0017383271614696	-0.000560086242714664	0.0136154088384678	0.0147646155405599	0.000132577578293397	0.970600450685962
"GO_ALPHA_AMINO_ACID_METABOLIC_PROCESS"	-3.02114006269997	-0.00122040651775266	-0.000259886189188229	0.0406961276699499	0.0414362740234203	0.00252814944338971	1
"GO_ALPHA_AMYLASE_ACTIVITY_RELEASING_MALTOHEXAOSE"	1.54178572411628	-0.000266999656358254	0.00223423234605437	0.393155966841688	0.39217235049684	0.12317031673283	1
"GO_ALPHA_BETA_T_CELL_ACTIVATION"	2.17911158906623	0.00010003479311448	0.00189325332224656	0.116858719923884	0.115862075866203	0.029365204949697	1
"GO_ALPHA_BETA_T_CELL_DIFFERENTIATION"	2.36503770044098	0.000216480851895303	0.00231409559849992	0.134207337396087	0.132942049170889	0.0180629886871532	1
"GO_ALPHA_BETA_T_CELL_PROLIFERATION"	-0.263639529229198	-0.00109590969618955	0.000836087880972498	0.132865114087881	0.132995024995489	0.792067346998188	1
"GO_ALPHA_BETA_T_CELL_RECEPTOR_COMPLEX"	5.6739383846944	0.00787735284872379	0.0161941424928561	0.373794540896187	0.361758793225397	1.46190781743108e-08	0.000127975410337916
"GO_ALPHA_CATENIN_BINDING"	-1.25552772458414	-0.0025920774741655	0.000568118641089427	-0.113351872624162	-0.112339893207624	0.20933779312701	1
"GO_ALPHA_DNA_POLYMERASE_PRIMASE_COMPLEX"	-5.96318135288469	-0.010489860204798	-0.00529936025800385	0.071745581247188	0.0796401914785889	2.59955441747064e-09	2.31334347610712e-05
"GO_ALPHA_GLUCOSIDASE_ACTIVITY"	-1.46214037989052	-0.00442465012583652	0.00064412146617809	0.0168452292529511	0.0187354935827803	0.143757239440163	1
"GO_ALPHA_LINOLENIC_ACID_METABOLIC_PROCESS"	1.6895554747241	-0.000224761374187694	0.00302918880927896	0.117400227252151	0.115998013534605	0.091167022609631	1
"GO_ALPHA_N_ACETYLGALACTOSAMINIDE_ALPHA_2_6_SIALYLTRANSFERASE_ACTIVITY"	4.07940618260951	0.00204980212628546	0.00584263638756993	0.0509047020080424	0.0469584827511147	4.58292635409899e-05	0.347523305431326
"GO_ALPHA_N_ACETYLNEURAMINATE_ALPHA_2_8_SIALYLTRANSFERASE_ACTIVITY"	9.86915608124126	0.017652247617434	0.0264038944996986	0.106422180504388	0.0843941094458214	9.5569111495421e-23	9.52919610720843e-19
"GO_ALPHA_TUBULIN_BINDING"	0.178527907742816	-0.00101819416225729	0.00122222367412458	0.114789198367578	0.114687183611645	0.858314876231712	1
"GO_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME"	-0.633128287034433	-0.00203680121214956	0.00104233418319361	0.142797260866924	0.143294494381402	0.526672460919952	1
"GO_ALVEOLAR_LAMELLAR_BODY"	0.154606102215016	-0.00281070526271274	0.00329199342215198	-0.0182058718381438	-0.0184465159178635	0.877137514435816	1
"GO_AMACRINE_CELL_DIFFERENTIATION"	0.983622397702443	-0.000501318086175402	0.00151108889963811	0.208209402317303	0.207704516910572	0.325334398580552	1
"GO_AMEBOIDAL_TYPE_CELL_MIGRATION"	0.574671924008587	-0.000306140713823941	0.000560061687317745	0.0818703183935619	0.081743357906815	0.565535993524871	1
"GO_AMELOGENESIS"	0.830878651206283	-0.00069447583166943	0.00171621069516887	-0.0093750350216239	-0.00988590245337363	0.406076913901308	1
"GO_AMIDE_BINDING"	7.33175251960327	0.00126150812618729	0.00218232153285973	0.102719206750583	0.100997291921059	2.579259315774e-13	2.43868968306432e-09
"GO_AMIDE_BIOSYNTHETIC_PROCESS"	-4.1856961479826	-0.00241528456789209	-0.00087454805085412	0.145689932460237	0.14733484876961	2.87731635993007e-05	0.220690164806636
"GO_AMIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	1.9641265136478	1.99298659485061e-06	0.00208471546216129	0.0637132410428294	0.0626698868184513	0.0495632949806491	1
"GO_AMIDINE_LYASE_ACTIVITY"	-1.98489621661097	-0.00604246801979173	-3.756419505372e-05	0.0445485306125168	0.0475885467199395	0.0472026641050164	1
"GO_AMINE_BINDING"	2.18572395088354	6.58910202923325e-05	0.0012118581926944	-0.0448782689484691	-0.0455171435549625	0.0288682448396696	1
"GO_AMINE_BIOSYNTHETIC_PROCESS"	3.30082480914905	0.000825655558684291	0.00324068681536589	0.128347601145066	0.126314429958041	0.000970000655183225	1
"GO_AMINE_CATABOLIC_PROCESS"	4.36442655714219	0.00133848429655311	0.00352139605758215	0.108810899910085	0.106380959733017	1.29646734641384e-05	0.101668969305773
"GO_AMINE_METABOLIC_PROCESS"	2.90862348045325	0.000686600474146196	0.00352529234989	0.104128212544718	0.1020222661327	0.00364245689783685	1
"GO_AMINE_TRANSPORT"	8.62658842178308	0.00209713173983838	0.00333052897570683	0.06546207279952	0.0627482424417474	7.86125278032999e-18	7.68987746971879e-14
"GO_AMINO_ACID_ACTIVATION"	-3.00126246213807	-0.00282564194180905	-0.000592786612367072	0.147611621259706	0.149320835536794	0.00269998643010276	1
"GO_AMINO_ACID_BETAINE_BIOSYNTHETIC_PROCESS"	-3.25522091100044	-0.00409399698423996	-0.0010164036633129	0.158986666418854	0.161541866742631	0.0011394022955332	1
"GO_AMINO_ACID_BETAINE_METABOLIC_PROCESS"	-1.99360633623006	-0.00207878060897448	-1.74704433666182e-05	0.087770958016433	0.0888190835426036	0.0462422220808627	1
"GO_AMINO_ACID_BETAINE_TRANSPORT"	0.425756023428398	-0.00204057783537968	0.00317281923450744	0.197072439985559	0.196506319285995	0.670302101899364	1
"GO_AMINO_ACID_BINDING"	-3.00555929335374	-0.00204905654650109	-0.000431260175925452	0.0801516620971309	0.0813918204583442	0.00266268408638009	1
"GO_AMINO_ACID_CATION_SYMPORTER_ACTIVITY"	8.42148492242438	0.0043996655763175	0.00706948962688619	0.104262325935506	0.0985277483339037	4.65023812695073e-17	4.52886691183731e-13
"GO_AMINO_ACID_HOMEOSTASIS"	0.900711599102918	-0.000772937096979578	0.00208694708581432	0.237507795026256	0.236850790031839	0.367777758774715	1
"GO_AMINO_ACID_IMPORT"	6.37343074724691	0.00364298725201205	0.00687962237985081	0.142375260363826	0.137113955547894	1.99876566582526e-10	1.81647823710199e-06
"GO_AMINO_ACID_SALVAGE"	-3.16176967850896	-0.0052066303690261	-0.00122120490166389	0.110283475952638	0.113497393587983	0.0015763470055786	1
"GO_AMINO_ACID_SODIUM_SYMPORTER_ACTIVITY"	8.68261579376232	0.00579751519725384	0.00917894587208247	0.135748763336277	0.128260532801609	5.00532745739593e-18	4.90071611353636e-14
"GO_AMINO_ACID_TRANSMEMBRANE_TRANSPORT"	8.79482630582437	0.0026535362070282	0.00417582562078957	0.0795299949874431	0.0761153140735343	1.89253721408323e-18	1.85847154422973e-14
"GO_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	5.31314894053523	0.00137655178903406	0.00298632661782446	0.0240193693262111	0.0218379301227818	1.12005204555069e-07	0.000955516400059295
"GO_AMINO_ACID_TRANSPORT"	7.88820008244157	0.0016293562775706	0.00270705503076896	0.0441697320852551	0.0420015264310853	3.67927708471648e-15	3.54130419403961e-11
"GO_AMINO_SUGAR_BIOSYNTHETIC_PROCESS"	-1.22936821820564	-0.00182485118073219	0.000418208179954719	0.100892338524716	0.101595660025105	0.2189837209926	1
"GO_AMINO_SUGAR_CATABOLIC_PROCESS"	0.485913096343141	-0.000895554846365194	0.00148582588498283	0.258783777234743	0.258488641715434	0.627046578814823	1
"GO_AMINO_SUGAR_METABOLIC_PROCESS"	-1.16900540443946	-0.00123616964490847	0.000312608047518401	0.101558098464085	0.10201987926278	0.242450029669682	1
"GO_AMINOACYL_TRNA_EDITING_ACTIVITY"	-5.01930875170977	-0.00878014971262815	-0.00384803493623655	0.101657700292807	0.10797179261724	5.33613715836338e-07	0.00444553586663253
