""	"T_statistic"	"CI_low"	"CI_high"	"mean_Yes"	"mean_No"	"p.value"	"FDR"
"GO_ACYL_COA_OXIDASE_ACTIVITY"	-1.96946632682901	-0.00344889308835476	-7.99152572935455e-06	0.227692497614674	0.229420939921716	0.0489456145224691	1
"GO_ACYLGLYCEROL_ACYL_CHAIN_REMODELING"	-1.92175128519012	-0.00432680675953677	4.30006488723144e-05	0.0192157190360362	0.0213576220913684	0.0546811111340835	1
"GO_ACYLGLYCEROL_HOMEOSTASIS"	2.71464512467648	0.0004963591106825	0.00307640824753356	-0.0270334082306422	-0.0288197919097502	0.00665378652437497	1
"GO_ACYLGLYCEROL_LIPASE_ACTIVITY"	1.82250161689865	-0.000171411571662651	0.0047039291135865	0.140227165691202	0.13796090692024	0.0684273457182111	1
"GO_ACYLGLYCEROL_O_ACYLTRANSFERASE_ACTIVITY"	0.750862482077713	-0.000769167710784087	0.00172418506373046	0.0440306234170828	0.0435531147406097	0.45276391415955	1
"GO_ACYLGLYCEROL_TRANSPORT"	-1.83645583836981	-0.00300761081195996	9.81419876221024e-05	0.0119413941798021	0.0133961285919711	0.0663385593491333	1
"GO_ADA2_GCN5_ADA3_TRANSCRIPTION_ACTIVATOR_COMPLEX"	6.81551591824142	0.00377123525237786	0.00681667829218182	0.101944642865659	0.0966506860933789	1.03448930552665e-11	8.13005145213394e-08
"GO_ADAPTATION_OF_SIGNALING_PATHWAY"	0.767240000623719	-0.000923432369626242	0.0021110888284212	0.0511937218347506	0.0505998936053531	0.442967255651375	1
"GO_ADAPTIVE_IMMUNE_RESPONSE"	-9.41304143220215	-0.00199519852170221	-0.00130740289363071	0.084136085023447	0.0857873857311134	6.65018133467071e-21	6.20794427591511e-17
"GO_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS"	-4.64016280421643	-0.00133231470940624	-0.000540919283663806	0.0793645289219845	0.0803011459185195	3.55450116621522e-06	0.0210390924028279
"GO_ADAPTIVE_THERMOGENESIS"	-5.64522939580181	-0.00193844427532994	-0.000939173958693836	0.128045954226393	0.129484763343405	1.72138727264199e-08	0.000119154427012279
"GO_ADENOHYPOPHYSIS_DEVELOPMENT"	-9.62276549357049	-0.00497328311604061	-0.00328975964093892	0.111967176229326	0.116098697607816	1.09678815391987e-21	1.03460026559262e-17
"GO_ADENOSINE_DEAMINASE_ACTIVITY"	0.62782134544791	-0.00144755440152209	0.00281158546612277	-0.121355641368291	-0.122037656900592	0.530144331806844	1
"GO_ADENOSINE_METABOLIC_PROCESS"	2.62445613589835	0.000998954600609293	0.00689642120988013	-0.0485569750666018	-0.0525046629718465	0.00869980990086469	1
"GO_ADENOSINE_RECEPTOR_BINDING"	-3.64416680806311	-0.00437219276558813	-0.00131359737177361	0.0598576643233184	0.0627005593919993	0.000270364639617522	1
"GO_ADENOSINE_RECEPTOR_SIGNALING_PATHWAY"	-2.27979530940608	-0.00352189547458533	-0.000265354670813799	0.0692267726472435	0.071120397719943	0.0226518520110947	1
"GO_ADENOSINE_TO_INOSINE_EDITING"	0.300842850082539	-0.00141510206912723	0.0019281722060302	-0.00535967804486693	-0.00561621311331841	0.763544666826431	1
"GO_ADENYL_NUCLEOTIDE_BINDING"	10.7158497334639	0.00232389599115377	0.00336468514302768	0.085605671071404	0.0827613805043133	2.02460694981243e-26	1.96731057313274e-22
"GO_ADENYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY"	2.03084800022139	0.000103898580769355	0.00588249564498445	0.176558938231446	0.173565741118569	0.0423138228049802	1
"GO_ADENYLATE_CYCLASE_ACTIVATING_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_HEART_PROCESS"	-1.85650822254241	-0.0050255317869651	0.000136705948624269	0.168822878193828	0.171267291112998	0.0634271182780346	1
"GO_ADENYLATE_CYCLASE_ACTIVATING_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY"	0.986657942110874	-0.0019390417722427	0.00586876578432614	0.0986546822251812	0.0966898202191394	0.323849212561056	1
"GO_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY"	-4.63981655195057	-0.00245868675514682	-0.000998160479910801	0.0430741328908142	0.0448025565083431	3.55641314469502e-06	0.0210468529903051
"GO_ADENYLATE_CYCLASE_ACTIVATOR_ACTIVITY"	2.53944216392149	0.00161463336654772	0.0125462699767305	0.303687144670386	0.296606692998747	0.0111270659993087	1
"GO_ADENYLATE_CYCLASE_ACTIVITY"	-1.31037213344354	-0.0026163236825817	0.000519951252785824	0.0805616615336609	0.0816098477485588	0.190122783772933	1
"GO_ADENYLATE_CYCLASE_BINDING"	1.66756412222278	-0.000302765741364404	0.00375176008369033	0.242684066066485	0.240959568895322	0.0954511495804641	1
"GO_ADENYLATE_CYCLASE_INHIBITING_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY"	-8.59605170476794	-0.0108772040466386	-0.00683736803965614	0.20180406428464	0.210661350327788	1.0303836359511e-17	9.24769313266112e-14
"GO_ADENYLATE_CYCLASE_INHIBITING_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY"	8.12728206447557	0.0096352913484151	0.0157610080491412	0.143528665479812	0.130830515781034	5.24384340939072e-16	4.57472899035247e-12
"GO_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_ACETYLCHOLINE_RECEPTOR_SIGNALING_PATHWAY"	-8.8062417168936	-0.00432222023643095	-0.00274814047836893	0.0630576463916693	0.0665928267490693	1.87331318410539e-18	1.69797107007313e-14
"GO_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY"	-9.6652546888275	-0.00566129291147147	-0.00375185706626382	0.19982012838921	0.204526703378077	7.44842666567872e-22	7.03578382840012e-18
"GO_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY"	-4.4769331493726	-0.00200954602737272	-0.000785580287786686	0.111285959679259	0.112683522836839	7.73295691057568e-06	0.0442325135284929
"GO_ADENYLATE_KINASE_ACTIVITY"	-0.488633892379154	-0.00135366702108113	0.000813491526532917	0.219084404408767	0.219354492156041	0.625119523152898	1
"GO_ADENYLYLTRANSFERASE_ACTIVITY"	1.03661251858116	-0.000542909147086732	0.00176141740127565	-0.0413442703753095	-0.0419535245024039	0.299956482243661	1
"GO_ADHERENS_JUNCTION"	6.80687042913322	0.00123212213838151	0.00222887071784712	0.0369432253335143	0.0352127289054	1.09064117915999e-11	8.5593519740476e-08
"GO_ADHERENS_JUNCTION_ASSEMBLY"	-0.11634973819489	-0.00205220175432953	0.00182224646124279	-0.0134890610419571	-0.0133740833954137	0.907379090771313	1
"GO_ADHERENS_JUNCTION_MAINTENANCE"	-1.81949202316957	-0.00206957241239682	7.71378501529726e-05	-0.195326996776886	-0.194330779495764	0.0688883794262454	1
"GO_ADHERENS_JUNCTION_ORGANIZATION"	-1.83839454006939	-0.00153431015235333	4.9255776524572e-05	-0.052547984388357	-0.0518054572004426	0.0660518889436659	1
"GO_ADHESION_OF_SYMBIONT_TO_HOST"	-5.17666340427718	-0.00583211392904981	-0.00262827266905272	-0.0416963620176113	-0.0374661687185601	2.32816682771832e-07	0.00150120197051277
"GO_ADHESION_OF_SYMBIONT_TO_HOST_CELL"	-4.3768653379411	-0.00646773953747656	-0.00246630195989642	-0.0768134911173016	-0.0723464703686151	1.2233676409799e-05	0.0685330552476941
"GO_ADIPONECTIN_ACTIVATED_SIGNALING_PATHWAY"	2.18586844199462	0.000240386668620259	0.00441938333376923	0.143848359374032	0.141518474372837	0.0288619278518849	1
"GO_ADIPOSE_TISSUE_DEVELOPMENT"	-2.73822640080188	-0.00254779211998028	-0.000421808908600862	0.0586700263790396	0.0601548268933301	0.00619441463104395	1
"GO_ADP_BINDING"	3.96956009279105	0.00207502129162009	0.00612433506661825	0.0325729750133977	0.0284732968342785	7.29268344329157e-05	0.375864904667248
"GO_ADP_BIOSYNTHETIC_PROCESS"	0.795804298011005	-0.00104449955574314	0.00247202432040449	0.295670952457509	0.294957190075178	0.426177451946894	1
"GO_ADP_METABOLIC_PROCESS"	5.70595983766933	0.00209696513625567	0.00429213415862359	0.0958915366303024	0.0926969869828628	1.22596845093222e-08	8.53274041848823e-05
"GO_ADP_RIBOSE_DIPHOSPHATASE_ACTIVITY"	4.75642944203662	0.00454612612982925	0.01092082541534	0.0698264181541215	0.0620929423815368	2.01674035135859e-06	0.0121710280204491
"GO_ADP_RIBOSYLATION_FACTOR_BINDING"	0.263587135818513	-0.00334211562731392	0.00438050273767717	-0.118620707693467	-0.119139901248649	0.792106482103355	1
"GO_ADP_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	2.09284189554107	0.00025546353448192	0.00781566444566075	0.116036607178673	0.112001043188602	0.0364050804205442	1
"GO_ADP_TRANSPORT"	2.09284189554107	0.00025546353448192	0.00781566444566075	0.116036607178673	0.112001043188602	0.0364050804205442	1
"GO_ADRENAL_GLAND_DEVELOPMENT"	-5.19705507451132	-0.00678133837544454	-0.00306666129087376	-0.0413161939497957	-0.0363921941166365	2.08749157285449e-07	0.00135081579679414
"GO_ADRENERGIC_RECEPTOR_ACTIVITY"	-5.07623422621615	-0.0049106708268334	-0.00217442498541253	0.145386259945383	0.148928807851506	3.98653058053476e-07	0.00252546712276877
"GO_ADRENERGIC_RECEPTOR_BINDING"	5.38738924157265	0.00413979927058901	0.00887594064765567	0.00480480056101685	-0.00170306939810549	7.41612201708128e-08	0.000493246275356076
"GO_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY"	-4.69472140578108	-0.00418172828868434	-0.00171815144139699	0.148506817220073	0.151456757085113	2.72707173728315e-06	0.016286072415055
"GO_ADULT_BEHAVIOR"	-3.69893267170758	-0.0014951685339767	-0.000459334691055958	0.0648194160004373	0.0657966676129536	0.00021832024276566	1
"GO_ADULT_FEEDING_BEHAVIOR"	-7.7947877077645	-0.00481303403362473	-0.00287848684258244	0.168200707373547	0.172046467811651	8.05095902139034e-15	6.86102727802885e-11
"GO_ADULT_HEART_DEVELOPMENT"	-0.539756478590062	-0.00189067882154705	0.00107430868825056	-0.019147349081364	-0.0187391640147158	0.589384538622794	1
"GO_ADULT_LOCOMOTORY_BEHAVIOR"	0.221193668548486	-0.000682980337731664	0.000856710402936878	0.103809529937789	0.103722664905186	0.824948779103693	1
"GO_AEROBIC_ELECTRON_TRANSPORT_CHAIN"	4.63627815961944	0.00300547266853953	0.00740905316273925	0.287036666346194	0.281829403430554	3.62272063543902e-06	0.0214283925586218
"GO_AEROBIC_RESPIRATION"	10.0302271666274	0.00711694488031586	0.0105748726991531	0.177789810750011	0.168943901960277	1.87711445707046e-23	1.79658624686214e-19
"GO_AGGREPHAGY"	-1.13806521297617	-0.00367975493712622	0.000976561710516774	0.133030679353224	0.134382275966529	0.255137063171727	1
"GO_AGGRESOME"	0.762019627952051	-0.000857990957681835	0.00194916926318418	0.0712825688547486	0.0707369797019974	0.446078900745859	1
"GO_AGGRESOME_ASSEMBLY"	0.337065367778181	-0.00260723203891972	0.00368998335821469	0.00225333020239185	0.00171195454274436	0.736079178065921	1
"GO_AGGRESSIVE_BEHAVIOR"	-7.08874689097502	-0.00364525983621876	-0.00206581102710378	-0.0241050764933212	-0.02124954106166	1.54984298830321e-12	1.24932843287122e-08
"GO_AGING"	5.73937607325862	0.00129941586708953	0.00264766630394229	0.0976455639420053	0.0956720228564894	1.00945554088612e-08	7.05508477525307e-05
"GO_AIM2_INFLAMMASOME_COMPLEX"	4.53926062052279	0.00733493056471309	0.018486087521588	0.193862835842489	0.180952326799339	5.7502922691768e-06	0.0333574454534946
"GO_ALANINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	-2.62755232827801	-0.00348514137143023	-0.000506829263230609	0.119295572816414	0.121291558133744	0.00862168136232247	1
"GO_ALANINE_TRANSPORT"	-2.9454404277752	-0.00601997984471327	-0.0012088543289961	0.117477698667646	0.1210921157545	0.00323634685891782	1
"GO_ALCOHOL_BINDING"	-0.525391335059647	-0.000918044371113374	0.000529962760885771	0.0868261498939568	0.0870201906990706	0.599329445788399	1
"GO_ALCOHOL_BIOSYNTHETIC_PROCESS"	4.89233651244998	0.000950831585962239	0.00222235050281052	0.102106835534387	0.10052024449	1.02500227583722e-06	0.00633246406012234
"GO_ALCOHOL_CATABOLIC_PROCESS"	2.97916801517287	0.000503864943415153	0.00244290500491684	0.0297922915816538	0.0283189066074878	0.00290187703046277	1
"GO_ALCOHOL_DEHYDROGENASE_ACTIVITY_ZINC_DEPENDENT"	-0.355314571683825	-0.0017876833042229	0.00123908338176563	0.268421874199842	0.26869617416107	0.722366502986824	1
"GO_ALCOHOL_DEHYDROGENASE_NAD_P_PLUS_ACTIVITY"	1.54401730167072	-0.000370302026972908	0.0031168765739819	0.209054769402267	0.207681482128762	0.122636429801398	1
"GO_ALCOHOL_DEHYDROGENASE_NADPPLUS_ACTIVITY"	-0.564958372201004	-0.00134782066184695	0.000744751519840532	0.08921552683708	0.0895170614080832	0.57212177366209	1
"GO_ALCOHOL_METABOLIC_PROCESS"	7.32223270799257	0.00136281334680114	0.00235935673164927	0.068471806763101	0.0666107217238758	2.78966280530934e-13	2.29226592712268e-09
"GO_ALDEHYDE_BIOSYNTHETIC_PROCESS"	2.17266451998717	0.000205255409892734	0.00399536649963435	0.0684022238126751	0.0663019128579116	0.0298424985629893	1
"GO_ALDEHYDE_CATABOLIC_PROCESS"	3.85581169664563	0.00213008792980549	0.00653613379149417	0.130741629549266	0.126408518688616	0.000116543411740636	0.587145708349325
"GO_ALDEHYDE_DEHYDROGENASE_NAD_P_PLUS_ACTIVITY"	0.977053373955687	-0.000655882120264129	0.00195929985894686	0.0850888173231057	0.0844371084537644	0.328582510468635	1
"GO_ALDEHYDE_LYASE_ACTIVITY"	6.23871508029232	0.0066427304575652	0.0127302770857455	0.00626720011382384	-0.00341930365783148	4.72966030443837e-10	3.5108268439846e-06
"GO_ALDITOL_BIOSYNTHETIC_PROCESS"	4.40467208442373	0.00525638932369955	0.0136878575788815	-0.0360849719554498	-0.0455570954067403	1.07864827758894e-05	0.0607602574765847
"GO_ALDITOL_CATABOLIC_PROCESS"	2.74739638712458	0.00112467478637169	0.00672717048106064	0.175654115071797	0.171728192438081	0.00602404625184934	1
"GO_ALDITOL_METABOLIC_PROCESS"	4.78179195329359	0.00241455345521306	0.00576988645488637	0.103655924361007	0.099563704405957	1.77966573954848e-06	0.0107972320418406
"GO_ALDITOL_NADPPLUS_1_OXIDOREDUCTASE_ACTIVITY"	0.700424325627653	-0.000763918181809603	0.00161327824054303	0.13381096325405	0.133386283224684	0.483689118759063	1
"GO_ALDITOL_PHOSPHATE_METABOLIC_PROCESS"	-5.63172433438629	-0.00430138124919556	-0.00208002494201035	0.225995872203563	0.229186575299166	1.872196245985e-08	0.000129331316672644
"GO_ALDO_KETO_REDUCTASE_NADP_ACTIVITY"	-0.613550244265703	-0.00144246404279154	0.000754772659890445	0.125167898747435	0.125511744438886	0.539535215768857	1
"GO_ALDOSTERONE_METABOLIC_PROCESS"	-4.7214270518955	-0.00479885971815429	-0.00198302576434164	0.0281587665764377	0.0315497093176856	2.39162005796521e-06	0.0143545035879072
"GO_ALKALI_METAL_ION_BINDING"	3.16967513921816	0.00129975562202799	0.00551364656884418	0.146617505123885	0.143210804028449	0.00153361938681794	1
"GO_ALKALOID_METABOLIC_PROCESS"	-6.10270066714395	-0.00440354631005667	-0.00226222391094175	0.0591965394425153	0.0625294245530145	1.12195895441563e-09	8.1914223261885e-06
"GO_ALPHA_1_3_FUCOSYLTRANSFERASE_ACTIVITY"	0.234833557284548	-0.00141625118389892	0.00180173535596389	-0.084998223339413	-0.0851909654254455	0.814346128337021	1
"GO_ALPHA_2A_ADRENERGIC_RECEPTOR_BINDING"	1.64392774124653	-0.000227457103773775	0.00259050285600567	-0.140822014892803	-0.142003537768919	0.100249321771213	1
"GO_ALPHA_ACTININ_BINDING"	-5.92456231086005	-0.00360582966923697	-0.00181285120983363	0.139882859945431	0.142592200384966	3.30928542322874e-09	2.36812464886249e-05
"GO_ALPHA_ADRENERGIC_RECEPTOR_ACTIVITY"	-9.72114708482825	-0.00538385047684891	-0.00357671063637461	0.144514152985733	0.148994433542345	4.19668801563798e-22	3.97090620039666e-18
"GO_ALPHA_AMINO_ACID_BIOSYNTHETIC_PROCESS"	7.5179314519133	0.00263292623472096	0.00449043679042184	0.118254209779518	0.114692528266946	6.46997625473219e-14	5.40501816320327e-10
"GO_ALPHA_AMINO_ACID_CATABOLIC_PROCESS"	5.46842706498545	0.00177502090132237	0.00375886502684974	0.0531364922962802	0.0503695493321941	4.73246790941122e-08	0.00031821114222881
"GO_ALPHA_AMINO_ACID_METABOLIC_PROCESS"	6.62387471178647	0.00197597027019209	0.00363724510939264	0.0724264601111572	0.0696198524213648	3.82581999389656e-11	2.94741172329791e-07
"GO_ALPHA_AMYLASE_ACTIVITY_RELEASING_MALTOHEXAOSE"	-9.58745335363722	-0.0077363904252182	-0.00510948577065587	0.411534370698724	0.417957308796661	1.56270668483815e-21	1.47113207310664e-17
"GO_ALPHA_BETA_T_CELL_ACTIVATION"	-8.02736051649007	-0.00408159647635035	-0.00247936012190699	0.147131495253147	0.150411973552275	1.18048787737678e-15	1.02371908726114e-11
"GO_ALPHA_BETA_T_CELL_DIFFERENTIATION"	-9.57080192609527	-0.00547228863483101	-0.00361166911277971	0.163435390050114	0.16797736892392	1.48143293300885e-21	1.39506539301444e-17
"GO_ALPHA_BETA_T_CELL_PROLIFERATION"	-3.21722276757838	-0.0025443733675172	-0.00061765361144475	0.159432165060247	0.161013178549727	0.00130113069727058	1
"GO_ALPHA_BETA_T_CELL_RECEPTOR_COMPLEX"	-1.7195148494032	-0.00730246527793538	0.000477936531359139	0.390317197056737	0.393729461430025	0.0855719925543733	1
"GO_ALPHA_CATENIN_BINDING"	1.46637124891068	-0.00035351820757307	0.00245231596422119	-0.0986741190978724	-0.0997235179761965	0.142599363589278	1
"GO_ALPHA_DNA_POLYMERASE_PRIMASE_COMPLEX"	10.1642679591567	0.0118093748787208	0.0174535745187088	0.115334265949345	0.10070279125063	5.07475702701502e-24	4.87328917304252e-20
"GO_ALPHA_GLUCOSIDASE_ACTIVITY"	0.540906708326615	-0.00174793996438607	0.00308011132955941	0.0494479855081961	0.0487818998256094	0.588591609421064	1
"GO_ALPHA_LINOLENIC_ACID_METABOLIC_PROCESS"	2.22292550587637	0.000212533959678273	0.00338601839689542	0.14831257572587	0.146513299547583	0.0262569896851134	1
"GO_ALPHA_N_ACETYLGALACTOSAMINIDE_ALPHA_2_6_SIALYLTRANSFERASE_ACTIVITY"	-1.17451352678301	-0.00286340060089821	0.000717781086896405	0.0799481318727431	0.081020941629744	0.240233859692723	1
"GO_ALPHA_N_ACETYLNEURAMINATE_ALPHA_2_8_SIALYLTRANSFERASE_ACTIVITY"	-1.05772726217077	-0.00602090473892568	0.00180065063658432	0.121528226887353	0.123638353938524	0.290218746755616	1
"GO_ALPHA_TUBULIN_BINDING"	-2.67966490278103	-0.00249906010000669	-0.000387418782116822	0.137073341296116	0.138516580737178	0.00738891500413493	1
"GO_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME"	4.32979145333061	0.0019237157714435	0.00510710122496218	0.174244390562173	0.17072898206397	1.52090198924169e-05	0.0845469415819458
"GO_ALVEOLAR_LAMELLAR_BODY"	0.705657517350818	-0.00198043344088994	0.00420809386299735	0.0201332041998926	0.0190193739888389	0.480427474194538	1
"GO_AMACRINE_CELL_DIFFERENTIATION"	-8.92215747447827	-0.00605106186428371	-0.00387084606162987	0.232575672171401	0.237536626134358	6.71756994690365e-19	6.12978257654958e-15
"GO_AMEBOIDAL_TYPE_CELL_MIGRATION"	-3.75616566578255	-0.00107312727078241	-0.000337120610857439	0.106965040947669	0.107670164888488	0.000174083489273517	0.858057518629167
"GO_AMELOGENESIS"	-1.51514962950449	-0.00179401653105459	0.000229809970892057	-0.00339388217785472	-0.00261177889777345	0.129786585471781	1
"GO_AMIDE_BINDING"	6.17297065961579	0.000909910812573758	0.00175677335470996	0.130791191868469	0.129457849784827	7.13956702096612e-10	5.25043758721849e-06
"GO_AMIDE_BIOSYNTHETIC_PROCESS"	7.73916667527354	0.00257834518112436	0.00432788618039888	0.174868814479315	0.171415698798553	1.25365653963067e-14	1.06447976780041e-10
"GO_AMIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	2.88936492115652	0.00046530889926144	0.0024290768006062	0.0960945720148278	0.094647379164894	0.00387410772107411	1
"GO_AMIDINE_LYASE_ACTIVITY"	4.42305908862552	0.00371337163282056	0.00962524579366209	0.0828844188162124	0.0762151101029711	9.90597392661027e-06	0.0560083765810545
"GO_AMINE_BINDING"	-6.28332567289279	-0.00249433217654782	-0.00130796497910496	-0.122013230044464	-0.120112081466637	3.62131292710363e-10	2.7014994436193e-06
"GO_AMINE_BIOSYNTHETIC_PROCESS"	-5.31183487327846	-0.0041125540082575	-0.00189532364829736	0.143092786730858	0.146096725559136	1.12371860336819e-07	0.000739968700317951
"GO_AMINE_CATABOLIC_PROCESS"	-6.39267306433039	-0.00513129098683389	-0.00272277670538791	0.145701444252685	0.149628478098796	1.75489075158026e-10	1.32476702836794e-06
"GO_AMINE_METABOLIC_PROCESS"	8.4890238722203	0.00480805986609678	0.00769565259314304	0.130521289855706	0.124269433626086	2.72421766728382e-17	2.42918489391698e-13
"GO_AMINE_TRANSPORT"	-11.0927857076493	-0.00393058368547247	-0.00274993934393164	0.0692162118720297	0.0725564733867317	2.81821443070267e-28	2.76269560641783e-24
"GO_AMINO_ACID_ACTIVATION"	3.56057812096561	0.000896918731117657	0.00309451156811777	0.178413731714327	0.176418016564709	0.000373020645217017	1
"GO_AMINO_ACID_BETAINE_BIOSYNTHETIC_PROCESS"	5.51000536903573	0.003688599163948	0.00776285824837923	0.1991341848593	0.193408456153136	3.7448071367323e-08	0.00025389792387045
"GO_AMINO_ACID_BETAINE_METABOLIC_PROCESS"	4.55848734519316	0.00167379139773139	0.00419965930572979	0.124256369069087	0.121319643717356	5.25734181075453e-06	0.0306029866804021
"GO_AMINO_ACID_BETAINE_TRANSPORT"	-3.88632121771832	-0.00899085280089999	-0.0029617685097282	0.235664850500926	0.24164116115624	0.000102760853352742	0.52120304820511
"GO_AMINO_ACID_BINDING"	3.40785357133317	0.000599257244582402	0.00222240957332945	0.120562714711038	0.119151881302082	0.000659005608163571	1
"GO_AMINO_ACID_CATION_SYMPORTER_ACTIVITY"	-9.90398929716008	-0.00738743045035378	-0.00494616174164752	0.141367312296605	0.147534108392606	6.00744029434172e-23	5.72989655274313e-19
"GO_AMINO_ACID_HOMEOSTASIS"	-6.18495453641935	-0.00585103298753176	-0.00303463972943629	0.262288194804931	0.266731031163415	6.63987977006238e-10	4.89491936648999e-06
