""	"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"MRRF"	2.88395314771833e-06	0.320503337645366	0.069	0.197	0.112892345967434	"13"	"MRRF"
"STAT3"	3.33833429126851e-06	0.922875964333506	0.509	0.585	0.130679095831706	"13"	"STAT3"
"KPNA2"	3.39484652790912e-06	0.324224027143599	0.149	0.328	0.132891267335003	"13"	"KPNA2"
"KIF2A"	4.00983322206577e-06	0.381530594646844	0.098	0.245	0.156964921477764	"13"	"KIF2A"
"RAD50"	4.06331925216648e-06	0.261094878195036	0.105	0.256	0.159058632126057	"13"	"RAD50"
"DST"	4.14488225892688e-06	1.21401361999908	0.371	0.337	0.162251416025693	"13"	"DST"
"RSBN1L"	4.28578137777635e-06	0.540365141156204	0.127	0.289	0.167766912033055	"13"	"RSBN1L"
"FBXO4"	4.65138285921732e-06	0.353838496143568	0.029	0.126	0.182078382024062	"13"	"FBXO4"
"TIA1"	4.90136215071834e-06	0.273906200037136	0.102	0.249	0.191863821389869	"13"	"TIA1"
"SMU1"	5.00366847966417e-06	0.250066227131464	0.135	0.305	0.195868602636454	"13"	"SMU1"
"CKS21"	5.24028033856834e-06	0.408516082218466	0.251	0.471	0.205130773853258	"13"	"CKS2"
"BDP1"	5.63397102728621e-06	0.296543191350333	0.142	0.313	0.220541795863119	"13"	"BDP1"
"RNF10"	5.89925110971934e-06	0.255819973134021	0.156	0.341	0.230926184689963	"13"	"RNF10"
"ASAP11"	6.10803918648318e-06	0.31253662482786	0.131	0.293	0.239099193954884	"13"	"ASAP1"
"ADD3"	6.41872041297219e-06	0.444581711335792	0.095	0.233	0.251260810565797	"13"	"ADD3"
"SMAD2"	6.56259585040118e-06	0.31954651446935	0.12	0.279	0.256892814563954	"13"	"SMAD2"
"DDIT4"	6.63401905123557e-06	0.340538517522462	0.382	0.659	0.259688675760617	"13"	"DDIT4"
"DNAJC10"	6.66490188766872e-06	0.280292508953514	0.105	0.253	0.260897584392792	"13"	"DNAJC10"
"EIF2AK2"	6.82507175861585e-06	0.292024129666951	0.116	0.269	0.267167433991017	"13"	"EIF2AK2"
"G3BP2"	6.98529187225829e-06	0.289317089593737	0.196	0.403	0.273439250339551	"13"	"G3BP2"
"HNRNPH1"	7.09240585960757e-06	1.11069810945448	0.48	0.537	0.277632227374338	"13"	"HNRNPH1"
"RP6-91H8.31"	7.79897550636415e-06	1.39340364641758	0.24	0.165	0.305290896196625	"13"	"RP6-91H8.3"
"USP16"	7.85560012719412e-06	0.32619114017643	0.196	0.408	0.307507466979014	"13"	"USP16"
"YKT6"	8.39504569543659e-06	0.405540216342141	0.044	0.146	0.328624063747865	"13"	"YKT6"
"GIT2"	8.44843663308821e-06	0.297965850062019	0.204	0.416	0.330714052002238	"13"	"GIT2"
"IMMT"	8.4588309921005e-06	0.256218159292774	0.16	0.34	0.331120939185774	"13"	"IMMT"
"CFDP1"	9.1351460642773e-06	0.346475899270609	0.149	0.322	0.357595292686135	"13"	"CFDP1"
"RNF113A"	1.00692910300301e-05	0.295698022327843	0.065	0.182	0.394162397370529	"13"	"RNF113A"
"HEXIM1"	1.04458189620941e-05	2.23519399627094	0.225	0.154	0.408901583271174	"13"	"HEXIM1"
"CDC42SE1"	1.04536506337173e-05	0.376055925349409	0.273	0.536	0.409208154056862	"13"	"CDC42SE1"
"RARS"	1.0675341705094e-05	0.293895266396885	0.087	0.218	0.417886251045904	"13"	"RARS"
"PJA2"	1.14979316095388e-05	0.351631825048282	0.204	0.411	0.450086532855398	"13"	"PJA2"
"CARHSP1"	1.2305615210297e-05	0.494832303455894	0.084	0.21	0.481703307407076	"13"	"CARHSP1"
"RAB8B"	1.28610588019303e-05	0.268929072910776	0.142	0.307	0.503446146801562	"13"	"RAB8B"
"SLC35C2"	1.44701887318781e-05	0.377752723054445	0.095	0.227	0.566435537909367	"13"	"SLC35C2"
"KIAA1191"	1.46810840726611e-05	0.478761283350159	0.065	0.18	0.574691036024318	"13"	"KIAA1191"
"ACOT131"	1.54821895955482e-05	0.358722771307508	0.073	0.191	0.606050311717733	"13"	"ACOT13"
"AFF4"	1.55449659698765e-05	0.995262049477461	0.491	0.568	0.608507692890817	"13"	"AFF4"
"JMJD1C"	1.58237915043038e-05	0.906744311330053	0.593	0.722	0.619422318435973	"13"	"JMJD1C"
"CEBPZ"	1.68871341164725e-05	0.356071630433348	0.145	0.311	0.661046864989314	"13"	"CEBPZ"
"MICAL1"	1.69606477100548e-05	0.313381194725219	0.211	0.422	0.663924554610096	"13"	"MICAL1"
"ZNF622"	1.79996027253281e-05	0.275433710504112	0.091	0.22	0.70459444868297	"13"	"ZNF622"
"VPS36"	1.81755033419637e-05	0.264453708133761	0.193	0.393	0.711480078321169	"13"	"VPS36"
"ENTPD1"	1.87167406005158e-05	0.264184852775093	0.233	0.457	0.73266681080719	"13"	"ENTPD1"
"USP47"	1.91402032808289e-05	0.400895360614742	0.091	0.22	0.749243257428048	"13"	"USP47"
"FOXN3"	1.93104892802152e-05	0.287351910234696	0.284	0.545	0.755909102874022	"13"	"FOXN3"
"THBD1"	1.9312916107135e-05	0.531236200474657	0.135	0.28	0.756004101013799	"13"	"THBD"
"BTG11"	1.95090328514285e-05	0.378716126789255	0.858	0.945	0.763681090969169	"13"	"BTG1"
"ZBTB7A"	1.97883765515436e-05	0.31180076109211	0.076	0.192	0.774616000110173	"13"	"ZBTB7A"
"TMEM1921"	2.04950865091086e-05	0.308252986187109	0.069	0.183	0.802280161399054	"13"	"TMEM192"
"HSPB11"	2.08551188061152e-05	0.337862171592317	0.433	0.728	0.816373625665379	"13"	"HSPB1"
"VPS16"	2.09954531921678e-05	0.256113536736362	0.055	0.158	0.821867015207409	"13"	"VPS16"
"VCL"	2.14577664374541e-05	0.289600712193354	0.065	0.176	0.839964267194139	"13"	"VCL"
"CGGBP1"	2.15075541310612e-05	0.404122794359484	0.16	0.335	0.841913206460389	"13"	"CGGBP1"
"CDC42EP3"	2.21699749860331e-05	0.333612820360991	0.138	0.288	0.867843670828267	"13"	"CDC42EP3"
"QTRT1"	2.24663004085772e-05	0.29219186115579	0.069	0.182	0.879443329493753	"13"	"QTRT1"
"ZNF3311"	2.28540670657397e-05	0.763276493683281	0.589	0.581	0.894622455288382	"13"	"ZNF331"
"RAB21"	2.38930822091257e-05	0.273602078601048	0.091	0.217	0.935294703076225	"13"	"RAB21"
"PHAX"	2.43713371612583e-05	0.258777136665855	0.051	0.152	0.954015993177456	"13"	"PHAX"
"ANKRD371"	2.44469269365533e-05	0.303009797277199	0.145	0.297	0.956974954931377	"13"	"ANKRD37"
"YTHDC1"	2.4713183480344e-05	0.256356195858575	0.211	0.42	0.967397567338066	"13"	"YTHDC1"
"QRICH1"	2.66255629583429e-05	0.397851248715796	0.08	0.2	1	"13"	"QRICH1"
"PPP3CA"	2.72233239987789e-05	0.266897498861938	0.091	0.216	1	"13"	"PPP3CA"
"OLR11"	2.74166053463524e-05	0.897105512959373	0.531	0.569	1	"13"	"OLR1"
"CTR9"	2.75084607909603e-05	0.280018406275153	0.087	0.21	1	"13"	"CTR9"
"WDR91"	2.75893611380499e-05	1.08255673564983	0.215	0.147	1	"13"	"WDR91"
"USP33"	2.84961945451354e-05	0.436484149685573	0.113	0.248	1	"13"	"USP33"
"PTGER4"	2.8991125373389e-05	0.752033174658376	0.545	0.599	1	"13"	"PTGER4"
"FAM65B"	3.18786862310195e-05	0.496951987083828	0.062	0.167	1	"13"	"FAM65B"
"FOXN2"	3.30783582101599e-05	0.267661970318414	0.211	0.413	1	"13"	"FOXN2"
"TRABD"	3.36920542419704e-05	0.254353289143682	0.255	0.485	1	"13"	"TRABD"
"ZFAND3"	3.39983476285576e-05	0.272980416100783	0.145	0.305	1	"13"	"ZFAND3"
"HES1"	3.53782387622849e-05	2.07275489093242	0.167	0.099	1	"13"	"HES1"
"FRMD4A"	3.54309082157999e-05	1.10910907652249	0.295	0.239	1	"13"	"FRMD4A"
"PTBP3"	3.57937467095539e-05	0.346546507916834	0.236	0.462	1	"13"	"PTBP3"
"FAM177A1"	3.67417010886589e-05	0.275340155916324	0.211	0.408	1	"13"	"FAM177A1"
"DHRS3"	3.73130611648445e-05	0.672130766896462	0.065	0.173	1	"13"	"DHRS3"
"ARFIP2"	3.98462344336968e-05	0.376908618917037	0.051	0.148	1	"13"	"ARFIP2"
"PLA2G16"	4.06456012912516e-05	0.357071135382314	0.087	0.206	1	"13"	"PLA2G16"
"CCM2"	4.19152055454251e-05	0.343550684301941	0.095	0.217	1	"13"	"CCM2"
"ZMYM5"	4.21678516381514e-05	0.281106956019659	0.087	0.207	1	"13"	"ZMYM5"
"CLK4"	4.24601063922502e-05	0.278084281974915	0.069	0.178	1	"13"	"CLK4"
"PPP1R10"	4.36366853018943e-05	1.29908747848629	0.407	0.419	1	"13"	"PPP1R10"
"MED15"	4.36743669526667e-05	0.285036660547076	0.138	0.29	1	"13"	"MED15"
"PPM1B"	4.46418510469956e-05	0.272603210879952	0.145	0.302	1	"13"	"PPM1B"
"PSIP1"	4.81877293099259e-05	0.555529352754784	0.109	0.243	1	"13"	"PSIP1"
"EIF5"	4.86411942992011e-05	0.529837474704296	0.669	0.824	1	"13"	"EIF5"
"RBMX"	4.87282536151663e-05	0.498048102064158	0.331	0.636	1	"13"	"RBMX"
"EZR1"	5.15709702056497e-05	0.3075396914831	0.284	0.523	1	"13"	"EZR"
"SKIL"	5.42665356550799e-05	0.713005993648764	0.56	0.654	1	"13"	"SKIL"
"TTC3"	5.7025918961229e-05	0.2927508730048	0.276	0.522	1	"13"	"TTC3"
"KAT7"	5.92443385084018e-05	0.390352477532592	0.062	0.163	1	"13"	"KAT7"
"CYB5A1"	6.0892129539748e-05	0.5249038156628	0.12	0.255	1	"13"	"CYB5A"
"SC5D"	6.28757904754667e-05	0.288634427167575	0.044	0.133	1	"13"	"SC5D"
"SERTAD2"	6.47344444359482e-05	0.306842342570408	0.124	0.261	1	"13"	"SERTAD2"
"STK17A1"	6.67323600867899e-05	0.335649511122637	0.156	0.31	1	"13"	"STK17A"
"UBA3"	6.68471618632284e-05	0.369215225479287	0.135	0.279	1	"13"	"UBA3"
"UBQLN1"	6.86676968761183e-05	0.296422507655995	0.178	0.353	1	"13"	"UBQLN1"
"MBD4"	6.94813295248482e-05	0.284364335960631	0.156	0.316	1	"13"	"MBD4"
"OXR1"	7.0037966984901e-05	0.270042761118153	0.098	0.22	1	"13"	"OXR1"
"VEGFA1"	7.02814231512869e-05	0.408625861837031	0.175	0.337	1	"13"	"VEGFA"
"RBMS1"	7.26098428604952e-05	0.850511085827186	0.204	0.4	1	"13"	"RBMS1"
"CLTC"	7.3687891637335e-05	0.274757889662622	0.262	0.496	1	"13"	"CLTC"
"CSNK1A1"	7.37977082983289e-05	0.299705388978539	0.342	0.637	1	"13"	"CSNK1A1"
"CEP85L"	7.38669103457015e-05	0.283424340149589	0.069	0.173	1	"13"	"CEP85L"
"UBAP2L"	7.46105688697859e-05	0.363349388247411	0.116	0.247	1	"13"	"UBAP2L"
"SNAI11"	7.57935865337759e-05	0.283964253643888	0.098	0.215	1	"13"	"SNAI1"
"GOLGA4"	7.69362891548796e-05	0.337006784799123	0.189	0.366	1	"13"	"GOLGA4"
"MPHOSPH8"	7.87885086955815e-05	0.441041699061176	0.2	0.389	1	"13"	"MPHOSPH8"
"CEP57"	8.06347373856332e-05	0.387841278532357	0.142	0.292	1	"13"	"CEP57"
"ZC3H13"	8.08231512356295e-05	0.307962641266461	0.167	0.328	1	"13"	"ZC3H13"
"ARHGAP51"	8.14522915730253e-05	0.369229136694762	0.08	0.19	1	"13"	"ARHGAP5"
"ZBTB38"	8.23645067551731e-05	0.368553525843022	0.12	0.253	1	"13"	"ZBTB38"
"HMHA1"	8.2919267928354e-05	0.286338727993044	0.218	0.412	1	"13"	"HMHA1"
"ITGA4"	8.326117260243e-05	0.419249785201198	0.309	0.566	1	"13"	"ITGA4"
"KLF3"	8.3804408946279e-05	0.458981591993685	0.164	0.325	1	"13"	"KLF3"
"CUL5"	8.40523884148995e-05	0.29643211871103	0.109	0.236	1	"13"	"CUL5"
"CHMP7"	8.40804370600422e-05	0.428481277332385	0.033	0.113	1	"13"	"CHMP7"
"TTC37"	8.49056301684796e-05	0.455107348894866	0.091	0.207	1	"13"	"TTC37"
"TCTN31"	8.55212303098775e-05	0.581846894332902	0.091	0.206	1	"13"	"TCTN3"
"TGS1"	8.69637294693838e-05	0.251612287338888	0.065	0.166	1	"13"	"TGS1"
"MEF2A"	8.93779697968263e-05	0.842133706835252	0.56	0.698	1	"13"	"MEF2A"
"SETD2"	9.19002492536456e-05	0.301602190585256	0.116	0.246	1	"13"	"SETD2"
"TRAPPC8"	9.41295216472504e-05	0.315377915652244	0.058	0.153	1	"13"	"TRAPPC8"
"CDK12"	9.56887925328568e-05	0.303380425134668	0.113	0.242	1	"13"	"CDK12"
"RCC1"	9.78148184950485e-05	0.305615003851568	0.131	0.272	1	"13"	"RCC1"
"ANAPC101"	9.88110729419241e-05	0.341085181420705	0.044	0.129	1	"13"	"ANAPC10"
"MRS2"	0.000100957036069368	0.358112886080876	0.065	0.165	1	"13"	"MRS2"
"VASH1"	0.000101008208929535	0.991569690868155	0.4	0.402	1	"13"	"VASH1"
"CRYZL1"	0.000101016928566943	0.346580718304711	0.08	0.188	1	"13"	"CRYZL1"
"CRYBG3"	0.000103416190410757	0.27038666314638	0.051	0.141	1	"13"	"CRYBG3"
"DNAJC21"	0.000103546951046318	0.302075498895875	0.069	0.17	1	"13"	"DNAJC21"
"CYTH2"	0.000106765100529858	0.292605499217904	0.069	0.17	1	"13"	"CYTH2"
"GNG2"	0.000109508894046518	0.337964338626891	0.124	0.257	1	"13"	"GNG2"
"CFLAR"	0.000110698009051078	0.899541777318995	0.542	0.673	1	"13"	"CFLAR"
"NDRG1"	0.000111222780219396	0.365720956024951	0.087	0.197	1	"13"	"NDRG1"
"PTPN11"	0.000112300914556504	0.256075245532607	0.084	0.192	1	"13"	"PTPN11"
"ASCC3"	0.000112814760259912	0.313090247328131	0.098	0.217	1	"13"	"ASCC3"
"DSE"	0.000114856906623471	0.672084671740707	0.535	0.63	1	"13"	"DSE"
"TAF3"	0.000116614350173747	0.344755272335318	0.073	0.175	1	"13"	"TAF3"
"USO1"	0.000116734759236763	0.264017598214725	0.167	0.334	1	"13"	"USO1"
"PHIP"	0.000117971794272425	0.591489554478315	0.229	0.438	1	"13"	"PHIP"
"SEL1L"	0.000118399729558234	0.32155037010388	0.171	0.336	1	"13"	"SEL1L"
"GATAD2B"	0.000120014336645564	0.322207051035075	0.095	0.209	1	"13"	"GATAD2B"
"ATF2"	0.000125441273415297	0.313442605351954	0.073	0.175	1	"13"	"ATF2"
"CNOT1"	0.000126620208427618	0.285070203445571	0.16	0.319	1	"13"	"CNOT1"
"HPS3"	0.000129459967640378	0.418337149624722	0.138	0.28	1	"13"	"HPS3"
"TRIM69"	0.000129571367270145	0.430490349265303	0.113	0.237	1	"13"	"TRIM69"
"TOR1AIP1"	0.000129604157642749	0.271325673035583	0.145	0.294	1	"13"	"TOR1AIP1"
"TMEM87B"	0.00013081799539159	0.325784357695123	0.087	0.198	1	"13"	"TMEM87B"
"HACL1"	0.000131405188898172	0.548422431123613	0.033	0.11	1	"13"	"HACL1"
"NELFCD"	0.000132572406228587	0.2746746641524	0.091	0.203	1	"13"	"NELFCD"
"AC058791.1"	0.0001360347144744	1.50077589796904	0.222	0.163	1	"13"	"AC058791.1"
"ERICH1"	0.000136795533051705	0.334826217615432	0.215	0.406	1	"13"	"ERICH1"
"PHF20L1"	0.00013762246892752	0.32706072344958	0.164	0.322	1	"13"	"PHF20L1"
"GSK3B"	0.000137717977798433	0.276270772654856	0.098	0.216	1	"13"	"GSK3B"
"WNK1"	0.000142013495745956	0.351987738407448	0.233	0.444	1	"13"	"WNK1"
"THOC3"	0.000145715368559567	0.256333158478796	0.076	0.18	1	"13"	"THOC3"
"UAP1"	0.000147070362957566	0.333245774991564	0.058	0.151	1	"13"	"UAP1"
"HNRNPU"	0.000148447972228774	0.621188070070271	0.622	0.786	1	"13"	"HNRNPU"
"ADAR"	0.000148755961873574	0.480386828783482	0.233	0.431	1	"13"	"ADAR"
"LINC-PINT"	0.000148866950589546	1.15587099742856	0.396	0.406	1	"13"	"LINC-PINT"
"MT1X"	0.000149088434715163	0.487808131212238	0.175	0.329	1	"13"	"MT1X"
"FAHD1"	0.000149405718889311	0.328688253661313	0.033	0.108	1	"13"	"FAHD1"
"MACF1"	0.00015179756276469	1.20295140870657	0.378	0.38	1	"13"	"MACF1"
"EWSR1"	0.000153230064620916	0.286322840697253	0.327	0.621	1	"13"	"EWSR1"
"NUDT3"	0.000157123809545302	0.272202643702884	0.284	0.529	1	"13"	"NUDT3"
"ANO6"	0.000163870747935109	0.4124968846132	0.135	0.271	1	"13"	"ANO6"
"PDCD4"	0.000168834106374884	0.448825244664039	0.207	0.396	1	"13"	"PDCD4"
"USP38"	0.000170928180762529	0.28102027195112	0.058	0.149	1	"13"	"USP38"
"TMUB2"	0.000177481057463002	0.253230411509156	0.127	0.26	1	"13"	"TMUB2"
"JMJD61"	0.000177904663739442	0.306027614859858	0.178	0.341	1	"13"	"JMJD6"
"SRSF4"	0.000181300167452216	0.347536453237801	0.233	0.439	1	"13"	"SRSF4"
"PGS1"	0.000183041202863057	0.257186566981941	0.073	0.172	1	"13"	"PGS1"
"KLHDC2"	0.000183072573006102	0.358483639919251	0.076	0.178	1	"13"	"KLHDC2"
"MIR181A1HG"	0.000188002691365384	1.09223884677775	0.418	0.447	1	"13"	"MIR181A1HG"
"ARRDC2"	0.000190165485719784	0.606876450016419	0.142	0.283	1	"13"	"ARRDC2"
"SIDT2"	0.000193297564515624	0.310959910507751	0.091	0.201	1	"13"	"SIDT2"
"BAIAP21"	0.000193971832665117	0.7204804154995	0.095	0.206	1	"13"	"BAIAP2"
"PCMTD1"	0.000194631888293427	0.460542148189134	0.171	0.334	1	"13"	"PCMTD1"
"ITGAL"	0.00019498162688438	0.361899930230909	0.102	0.213	1	"13"	"ITGAL"
"IARS"	0.000198304584635655	0.367849720397932	0.058	0.147	1	"13"	"IARS"
"GGNBP2"	0.000199138247899492	0.265988272200682	0.244	0.461	1	"13"	"GGNBP2"
"SRPK1"	0.000199643136990492	0.334372034796306	0.058	0.148	1	"13"	"SRPK1"
"SIRT7"	0.000207967080341818	0.328068308212443	0.069	0.164	1	"13"	"SIRT7"
"MXD11"	0.000211662872577612	0.468159919951538	0.284	0.504	1	"13"	"MXD1"
"AP000769.1"	0.000219677708175655	1.15702824444997	0.331	0.306	1	"13"	"AP000769.1"
"ST14"	0.00022916270739148	0.287393895160676	0.211	0.397	1	"13"	"ST14"
"CRYZ1"	0.000230662908919436	0.375363565572181	0.04	0.117	1	"13"	"CRYZ"
"PREX1"	0.000241408948456823	0.280839468640873	0.251	0.463	1	"13"	"PREX1"
"HMGXB4"	0.000242005620169813	0.356898269718935	0.087	0.193	1	"13"	"HMGXB4"
"SLC6A6"	0.000243026791032992	0.286653248416415	0.127	0.253	1	"13"	"SLC6A6"
"KCNMB1"	0.000243606135255903	0.301896156769836	0.145	0.286	1	"13"	"KCNMB1"
"CTAGE5"	0.000250391084005241	0.309893815848141	0.091	0.199	1	"13"	"CTAGE5"
"DUS3L"	0.000256730970973471	0.312297369393149	0.095	0.205	1	"13"	"DUS3L"
"GLT8D1"	0.000265510680287265	0.251015661237437	0.055	0.14	1	"13"	"GLT8D1"
"ANKRD44"	0.000268688734531226	0.981116910698974	0.429	0.474	1	"13"	"ANKRD44"
"UIMC1"	0.000283928486282104	0.535851770368144	0.08	0.18	1	"13"	"UIMC1"
"RUNX3"	0.000299468078804241	0.616336636184685	0.131	0.257	1	"13"	"RUNX3"
"USP53"	0.000317025151455206	0.950831260169857	0.36	0.337	1	"13"	"USP53"
"ARHGEF1"	0.000318824473968013	0.482642222665807	0.218	0.406	1	"13"	"ARHGEF1"
"CITED21"	0.000326020240301392	0.373965642316396	0.258	0.446	1	"13"	"CITED2"
"LUC7L2"	0.000329516001849652	0.312585984471223	0.189	0.356	1	"13"	"LUC7L2"
"ABCA1"	0.000330424002015043	1.09301590932905	0.378	0.375	1	"13"	"ABCA1"
"PEX11B"	0.000333842688763546	0.396743772000543	0.062	0.15	1	"13"	"PEX11B"
"UFL1"	0.000334173453679536	0.274148407887193	0.138	0.272	1	"13"	"UFL1"
"MARK3"	0.000334246528702791	0.681526280055425	0.113	0.229	1	"13"	"MARK3"
"MTF2"	0.000338986711418996	0.388106155412636	0.145	0.284	1	"13"	"MTF2"
"HIP11"	0.000339699125129704	0.39367511144243	0.065	0.155	1	"13"	"HIP1"
"TCERG1"	0.000352562971318033	0.347967271655137	0.164	0.313	1	"13"	"TCERG1"
"GTPBP4"	0.000354361865872057	0.256634469956381	0.102	0.212	1	"13"	"GTPBP4"
"NEK9"	0.000366754752956134	0.422437608142865	0.105	0.219	1	"13"	"NEK9"
"NXPE3"	0.00036772603384513	0.378398255781343	0.08	0.177	1	"13"	"NXPE3"
"ARFGAP2"	0.000369729491993396	0.272703114707991	0.138	0.27	1	"13"	"ARFGAP2"
"TSEN541"	0.000371756934122512	0.345292602303742	0.033	0.102	1	"13"	"TSEN54"
"PML"	0.000389663638218494	0.377509181009468	0.105	0.217	1	"13"	"PML"
"ZNF267"	0.000390440753949323	0.325706986147182	0.2	0.37	1	"13"	"ZNF267"
"GPR132"	0.000400201609304493	0.354436726368693	0.098	0.207	1	"13"	"GPR132"
"IREB2"	0.000401556206199663	0.25800419724899	0.127	0.251	1	"13"	"IREB2"
"KIAA1551"	0.000404529434882221	0.402884450044921	0.207	0.386	1	"13"	"KIAA1551"
"UBE3A"	0.00040784995633768	0.388109140981062	0.196	0.368	1	"13"	"UBE3A"
"JUND1"	0.000409311264079323	0.680859382479075	0.589	0.725	1	"13"	"JUND"
"AP3B1"	0.000411115422451111	0.322300208754678	0.178	0.336	1	"13"	"AP3B1"
"DDX52"	0.000414745617365628	0.307514107216023	0.069	0.16	1	"13"	"DDX52"
"BSDC1"	0.000424866291022183	0.575031040872319	0.102	0.211	1	"13"	"BSDC1"
"ARID4A"	0.00043083943987807	0.465156133567116	0.175	0.326	1	"13"	"ARID4A"
"CYP20A1"	0.000439930048374347	0.293639365930803	0.135	0.262	1	"13"	"CYP20A1"
"U2AF1L4"	0.000443731590684882	0.266392182933426	0.12	0.242	1	"13"	"U2AF1L4"
"VCP"	0.000449851582701111	0.362544179870357	0.313	0.565	1	"13"	"VCP"
"CD441"	0.000449983013220886	0.458979217315794	0.476	0.806	1	"13"	"CD44"
"EIF4A2"	0.000454241441344291	0.631209112385672	0.633	0.821	1	"13"	"EIF4A2"
"CCSER2"	0.000455778098822398	0.445572316097035	0.069	0.159	1	"13"	"CCSER2"
"GNL3"	0.000455870539094927	0.4063805975045	0.142	0.274	1	"13"	"GNL3"
"BTN3A3"	0.000461570327921644	0.25942056969323	0.055	0.135	1	"13"	"BTN3A3"
"IL6ST"	0.000466849943108681	1.24771580888955	0.338	0.323	1	"13"	"IL6ST"
"CBWD2"	0.000466953671377876	0.381462295143098	0.156	0.3	1	"13"	"CBWD2"
"WDR43"	0.000467589399172431	0.464279025716721	0.109	0.223	1	"13"	"WDR43"
"FYN"	0.000468005386617553	0.900288876427607	0.065	0.153	1	"13"	"FYN"
"TTC19"	0.000472183730366348	0.367926881491251	0.135	0.261	1	"13"	"TTC19"
"CDK11B"	0.000472705464338361	0.256001298543307	0.131	0.254	1	"13"	"CDK11B"
"ARHGEF6"	0.000473677313901886	0.33802925108057	0.182	0.343	1	"13"	"ARHGEF6"
"ABI1"	0.000476031790586043	0.302178751849216	0.255	0.47	1	"13"	"ABI1"
"IRAK2"	0.000479445849312211	1.12405969771739	0.182	0.128	1	"13"	"IRAK2"
"OTUD6B-AS1"	0.000479678971523278	0.530925589593376	0.127	0.249	1	"13"	"OTUD6B-AS1"
"RASGRP2"	0.000484325023479782	0.442805646170794	0.095	0.196	1	"13"	"RASGRP2"
"BAG5"	0.000486447127138969	0.253599067787543	0.058	0.14	1	"13"	"BAG5"
"DIS3"	0.00048777362679538	0.445470203032627	0.055	0.135	1	"13"	"DIS3"
"COPS7B"	0.000499508911627351	0.331646378399606	0.051	0.129	1	"13"	"COPS7B"
"PDS5A"	0.000502226428992091	0.270271929905441	0.12	0.239	1	"13"	"PDS5A"
"CPM1"	0.000503536420102788	0.394016130686467	0.236	0.409	1	"13"	"CPM"
"ZBTB44"	0.000508552731407361	0.43539171838939	0.047	0.124	1	"13"	"ZBTB44"
"ZMAT1"	0.000516718549769955	1.00404821211239	0.149	0.096	1	"13"	"ZMAT1"
"FAM107B"	0.000527892570946084	0.275220528630253	0.091	0.19	1	"13"	"FAM107B"
"CNOT4"	0.000530175424233717	0.270885853390776	0.116	0.231	1	"13"	"CNOT4"
"CHD4"	0.000530179724755558	0.42018246466947	0.182	0.333	1	"13"	"CHD4"
"MAP2K2"	0.000553493076506087	0.322211302029294	0.102	0.208	1	"13"	"MAP2K2"
"LRRFIP2"	0.000553560777659434	0.250050899548264	0.131	0.255	1	"13"	"LRRFIP2"
"DDX56"	0.00055729596975425	0.266884605903596	0.087	0.185	1	"13"	"DDX56"
"MED29"	0.000563584637669621	0.469497568244925	0.175	0.327	1	"13"	"MED29"
"NOLC1"	0.000564322958229807	0.272546826873806	0.127	0.249	1	"13"	"NOLC1"
"SNRPA1"	0.000577936403589605	0.473408933142872	0.175	0.328	1	"13"	"SNRPA1"
"GLS"	0.000597576765677472	1.10701997189064	0.371	0.383	1	"13"	"GLS"
"BICD2"	0.000604982971208052	0.471185674095595	0.116	0.23	1	"13"	"BICD2"
"SLC25A32"	0.000605525445544636	0.33511751363098	0.113	0.225	1	"13"	"SLC25A32"
"MX11"	0.000605569254601368	0.275095469419448	0.142	0.27	1	"13"	"MX1"
"ASMTL"	0.000610763872752371	0.319343184108036	0.091	0.189	1	"13"	"ASMTL"
"ADA"	0.000615645886467025	0.265958906162635	0.047	0.121	1	"13"	"ADA"
"MBNL1"	0.000616051431550098	0.669962906628702	0.593	0.772	1	"13"	"MBNL1"
"SAFB2"	0.000619827418153434	0.431453565472182	0.149	0.282	1	"13"	"SAFB2"
"RSBN1"	0.000633228401675283	0.466457172324863	0.084	0.179	1	"13"	"RSBN1"
"ESF1"	0.000638708401347283	0.424294174419786	0.135	0.259	1	"13"	"ESF1"
"UBE2G2"	0.000642057993560107	0.502141142349579	0.182	0.337	1	"13"	"UBE2G2"
"SP140L"	0.000647110483267774	0.327429338270582	0.124	0.241	1	"13"	"SP140L"
"FAM120AOS"	0.000674528449738362	0.347722313074643	0.109	0.218	1	"13"	"FAM120AOS"
"TFDP2"	0.000681902095939384	0.262955251827808	0.069	0.155	1	"13"	"TFDP2"
"NOL11"	0.000691700865121387	0.275368891803945	0.062	0.144	1	"13"	"NOL11"
"SLC4A1AP"	0.000699195246973846	0.295848321675254	0.073	0.16	1	"13"	"SLC4A1AP"
"YME1L1"	0.0007134211848211	1.10672415974008	0.451	0.527	1	"13"	"YME1L1"
"CCAR1"	0.000736944813098592	0.320737963909256	0.211	0.381	1	"13"	"CCAR1"
"NPRL2"	0.000751827898017552	0.3439242826852	0.036	0.103	1	"13"	"NPRL2"
"BAZ1A"	0.00075235306548356	0.283188874976841	0.291	0.518	1	"13"	"BAZ1A"
"THUMPD1"	0.000753983649671894	0.52702147379576	0.095	0.195	1	"13"	"THUMPD1"
"KPNB1"	0.000763710596781584	0.344095444173672	0.276	0.492	1	"13"	"KPNB1"
"CERS6"	0.000764050437105196	0.318140562083897	0.091	0.187	1	"13"	"CERS6"
